TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
126.688072562,1.58366,0.531816,0.101459,0.174367,0.28816,3.1426,0.133343,0.494346,0.0706709,2.38007,0.755574,0.0664822
126.734512472,1.75902,0.32162,0.355891,0.323356,0.126999,2.7045,0.118416,0.128862,0.0520673,2.275,0.865878,0.366326
126.780952381,1.13454,0.227555,0.395845,0.50852,0.222614,2.2287,0.210013,0,0.204985,2.32041,1.04616,0.593639
126.827392290,0.975351,0.306271,0.407538,0.525579,0.670269,1.19311,0.246224,0.512675,0.231562,2.44613,1.20523,0.559766
126.873832200,1.18779,0.280482,0.364504,0.597001,1.08,0.440427,0.217415,0.658118,0.193793,2.63231,1.1033,0.238277
126.920272109,1.7545,0.197925,0.0593299,0.404522,1.59578,0.595977,0.237758,0.392453,0.133261,3.02329,0.641077,0.22053
126.966712018,1.6522,0.21749,0.000206087,0.187075,1.25925,1.88559,0.184944,0.603987,0.240481,2.52957,0.277604,0.241555
127.013151927,1.76906,0.372589,0,0.19489,1.32473,2.42121,0.32595,0.537671,0.0415855,1.99125,0.251628,0.195282
127.059591837,1.98548,0.330013,0,0.184775,1.36317,2.72029,0.317652,0.32162,0.0185886,1.93766,0.282958,0.182074
127.106031746,2.08993,0.141923,0.018194,0.162926,1.40002,2.7142,0.260104,0.181072,0.0626849,2.17822,0.332443,0.0472722
127.152471655,2.2123,0,0.0597302,0.0390519,1.09677,2.45561,0.0421097,0.0303636,0,2.65366,0.473602,0.130624
127.198911565,2.17391,0.00107274,0.416108,0.0160096,1.12351,1.663,0.00454886,0.14007,0.0348887,2.61273,0.716788,0.447947
127.245351474,1.94298,0.000845744,0.53201,0.0269539,1.23178,1.25458,0.0607493,0.34985,0,2.36056,0.956127,0.405948
127.291791383,1.85502,0.108374,0.473257,0.0477241,1.23683,1.15082,0.230028,0.409804,0,2.50632,1.16461,0.303413
127.338231293,2.02646,0.050937,0.296246,0.00400628,1.16966,1.12588,0.0351443,0.273633,0.00113912,2.81428,1.22089,0.32549
127.384671202,2.18804,0.25836,0.167301,0.0659383,1.01084,2.02417,0.0899956,0.0940503,0.00076073,2.43269,0.989019,0.360601
127.431111111,1.39237,0.883912,0.419924,0.117563,0.438999,2.12024,0.164481,0,0.0170994,1.30374,1.84883,0.358674
127.477551020,1.4023,0.751751,0.450514,0.21501,0.211905,2.01511,0.27317,0,0.0223765,0.827011,2.1444,0.285118
127.523990930,1.8043,0.423539,0.633425,0.294561,0.134613,2.19389,0.414404,0,0.0243718,0.824045,2.09049,0.102115
127.570430839,2.35792,0.17405,0.000326004,0.266072,0.238158,2.93998,0.162755,0.299508,0.0147609,0.956298,1.35378,0.0342242
127.616870748,2.33034,0.232098,0.103547,0.17446,0.143517,2.9672,0.0506931,0.170083,0.0496615,1.04205,0.461353,0.0265013
127.663310658,2.05895,0.374684,0.267958,0.436547,0.164118,2.39115,0.0412895,0.119097,0.079781,0.979471,0.804055,0.237047
127.709750567,1.79345,0.352021,0.310509,0.627552,0.22968,1.45203,0.806392,0.227076,0.131471,1.05823,1.04202,0.174346
127.756190476,1.51635,0.470647,0.750736,0.701727,0.120255,0.891313,0.851859,1.12798,0.0695049,0.810803,1.43977,0.0754068
127.802630385,0.770947,0.367482,1.2242,0.218313,0.395563,0.981363,0.306412,2.63108,0.0861258,0.174411,2.2427,0.220221
127.849070295,1.18889,0.419389,1.54477,0.0425898,0.609026,1.32555,0.061095,2.59792,0.0123358,0.170265,2.30765,0.308259
127.895510204,1.55447,0.039905,1.54062,0.0171091,0.513168,1.63544,0.128983,2.59398,0.0106918,0.0530357,2.36136,0.379028
127.941950113,2.05392,0.0164014,1.6205,0.0786131,0.269499,1.55533,0.250974,2.27299,0.01784,0.000990824,2.20949,0.384543
127.988390023,2.25688,0.0397674,1.4613,0.0287474,0.103935,1.54026,0.153024,1.57914,0.0481828,0.0756765,2.39112,0.513006
128.034829932,1.58442,0.0397677,0.778652,0.0813296,0.176595,2.20216,0.00878389,0.922027,0.0381144,0.515526,2.11192,0.621361
128.081269841,0.97128,0.234387,0.667752,0.084306,0.154415,2.42134,0.0223784,1.19845,0.0217168,0.780695,1.92933,0.452084
128.127709751,0.574119,0.412152,0.768965,0.0257544,0.602329,2.78268,0.110525,1.30219,0.105267,0.934994,1.25183,0.46674
128.174149660,0.320558,0.700444,0.764403,0.0583986,0.964782,2.73298,0.174128,1.30638,0.100041,0.894484,1.00244,0.724423
128.220589569,0.106802,0.849072,0.566695,0.0843857,1.31983,2.46582,0.145828,1.43206,0.0988149,0.926275,1.11561,0.829213
128.267029478,0.531195,0.859308,0.614756,0.052602,1.76926,2.11637,0,1.39506,0.00133411,1.17888,1.04382,0.638025
128.313469388,1.35193,0.467004,0.246351,0,2.17792,2.2323,0,1.43453,0.011629,1.75241,0.196232,0.525465
128.359909297,1.21518,0.186734,0.136369,0.0365664,2.80191,1.59875,0,1.32548,0.0189322,1.8237,0.276946,0.745597
128.406349206,0.832283,0.0423215,0.101001,0.0180867,3.10869,1.22327,0,1.0533,0.134708,1.71848,0.557001,0.917375
128.452789116,0.590132,0.0119958,0.107601,0,3.01734,0.998845,0.0476824,0.570459,0.340727,1.02703,2.32281,0.215404
128.499229025,0.724742,0.260015,0.216887,0.0445406,2.7762,1.00018,0.255789,0.37257,0.222509,0.550543,2.55954,0.377514
128.545668934,0.631546,0.508667,0.214066,0.0188259,2.77429,0.912414,0.430748,0.721911,0.0326446,0.433074,2.42798,0.27262
128.592108844,0.506913,0.596252,0.159628,0.0383041,2.87163,0.887404,0.435726,1.01363,0.0175194,0.632385,2.00838,0.125336
128.638548753,0.442761,0.790184,0.191115,0.0657397,3.0761,0.828257,0.343048,0.881234,0,0.771048,1.1308,0.515157
128.684988662,0.188011,0.875952,0.14443,0.0257784,3.2204,0.912505,0.132387,0.70051,0,0.937979,1.22588,1.01193
128.731428571,0.0662095,0.586074,0.554705,0.0202269,2.99821,0.897866,0.0282778,0.390332,0.0780152,1.9706,1.31055,1.09599
128.777868481,0.047235,0.211728,0.799252,0.0205683,3.2084,0.824134,0,0.304014,0.0736235,2.31181,0.403559,0.927683
128.824308390,0.0355359,0.0439719,0.817285,0.109373,3.2541,0.66605,0.00796859,0.219396,0.26263,2.26758,0.264443,1.15519
128.870748299,0.107154,0,0.405332,0.268844,3.11206,0.337133,0.0379717,0.10791,0.376058,2.24631,0.160317,1.42693
128.917188209,0.0615909,0,0.0507494,0.191094,3.15772,0.0314455,0.0662326,0.196931,0.538197,2.41857,0.0480229,1.6346
128.963628118,0.000619816,0.000296626,0.0495059,0.33571,3.36436,0.0115224,0.070214,0.226548,0.501374,2.36145,0.154704,1.586
129.010068027,0.000345839,0.00267709,0.128276,0.41447,3.53818,0.0121933,0.0756094,0.30195,0.353951,2.09768,0.488352,1.43924
129.056507937,0.00679432,0.00350609,0.173234,0.3452,3.50082,0.0287219,0.239536,0.571655,0.319104,1.91368,0.638048,1.39512
129.102947846,0.0299212,0.206546,0.391604,0.266266,3.35703,0.128723,0.198476,0.477576,0.391345,1.45107,0.811649,1.2845
129.149387755,0.103175,0.124039,0.378644,0.0206664,3.65118,0.0213242,0.0836777,0,0.436284,1.25215,0.860606,1.54457
129.195827664,0.0980076,0.00860168,0.359651,0.0148579,3.88818,0.0265172,0.0850172,0.081707,0.522419,1.61038,0.391293,1.39514
129.242267574,0.102491,0.0267333,0.260642,0.0103203,3.48445,0.0460132,0.0761546,0,0.543319,2.55194,0.213506,1.16014
129.288707483,0.13864,0.528177,0.100851,0.0574723,2.79801,0.0884936,0.0359639,0.00443893,0.44115,3.28184,0.320277,0.588412
129.335147392,0.100278,0.950157,0.0229915,0.0996723,2.35898,0.0666834,0.00842214,0.215937,0.12707,3.48835,0.313992,0.336471
129.381587302,0.00727599,0.727194,0.0547921,0.250861,1.87413,0.124707,0.0589801,0.826187,0.171279,3.25615,0.194043,0.573291
129.428027211,0.0260011,0.796628,0.162129,0.258315,1.46817,0.000212122,0.248932,1.83889,0.169991,2.55921,0.338115,0.689662
129.474467120,0.398478,0.731861,0.240801,0.346984,0.957228,0.00642723,0.299222,2.37026,0.141844,1.94514,0.75381,0.40309
129.520907029,0.673686,0.683221,0.311568,0.487745,0.778077,0.0440531,0.270422,2.70567,0.174825,1.2763,0.977909,0.168765
129.567346939,0.503814,0.744837,0.549126,0.489322,0.713382,0.117527,0.0767738,2.67839,0.262246,1.23039,0.974816,0.0935797
129.613786848,0.0472434,1.12207,0.364714,0.0523489,0.983536,0.236303,0.0209266,2.8228,0.233258,1.67318,0.683001,0.366045
129.660226757,0,1.14868,0.0572907,0,1.69667,0.171215,0.0380194,2.91769,0.148795,2.45302,0.180014,0.703953
129.706666667,0.0491964,0.860947,0.261518,0,1.84612,0.442771,0.0199653,2.91247,0.0639043,2.24253,0.746439,0.609729
129.753106576,0.0801469,0.173635,0.658738,0,1.30813,0.583868,0.0120016,2.69466,0.117094,1.70326,1.70548,0.144452
129.799546485,0.454602,0,0.607355,0.131568,0.707371,0.563598,0.0105552,2.16526,0.11693,1.6088,2.63039,0.000367152
129.845986395,0.275307,0.000616625,0.787977,0.360077,0.605375,0.578814,0,2.05502,0.102303,0.898789,2.77975,0.000320878
129.892426304,0.0442786,0.161236,0.502879,0.683377,0.679946,0.550939,0.00547028,1.82654,0.173009,1.2218,2.22488,0.518761
129.938866213,0.00019641,0.272156,0.599623,1.11852,0.867993,0.454339,0,1.67973,0.229898,1.38617,1.70372,0.9416
129.985306122,0.000122234,0.173439,0.740151,1.10369,1.30373,0.22377,0.00856948,2.06492,0.227458,1.38632,1.7449,0.852094
130.031746032,0.188741,0.311447,0.855859,0.737643,1.72686,0.209733,0.000996389,2.53602,0.224891,1.49616,2.0338,0.39515
130.078185941,0.0485659,0.50387,1.0772,0.296065,2.13737,0.0948136,0,2.57516,0.279787,1.4307,2.20192,0.297766
130.124625850,0.0414314,0.349162,1.38226,0.269968,2.11346,0.0518702,0,2.32493,0.147544,1.68971,2.10614,0.410853
130.171065760,0.0291618,0.419736,1.56977,0.230591,2.10745,0.0158461,0,2.53282,0.141559,1.3166,2.21304,0.404168
130.217505669,0.0288839,0.42214,2.08832,0.235922,1.68813,0,0.149063,2.62722,0,1.04508,2.06908,0.171884
130.263945578,0.0451373,0.377865,2.71072,0.0440887,1.22503,0.000443696,0.86304,2.29678,0.0692066,1.05025,1.67422,0
130.310385488,0.106836,0.41945,2.91623,0.0517291,1.07423,0.00764788,1.00461,1.67219,0.0549364,1.27713,1.56512,0
130.356825397,0.179781,0.268066,2.81862,0.100842,1.02374,0.0128315,0.9162,1.27811,0.15678,1.60539,1.40424,0
130.403265306,0.308372,0.252167,2.35016,0.193122,0.884702,0.0711166,0.651774,1.34183,0.349538,1.83287,1.26084,0
130.449705215,0.174517,0.27394,1.84097,0.172364,1.1423,0.0680221,0.543581,1.8107,0.450732,1.26825,1.52058,0.164109
130.496145125,0.0954711,0.192048,1.71441,0.249502,1.67438,0,0.652175,2.03259,0.446061,0.935881,1.62828,0.263589
130.542585034,0.347136,0.461084,1.89449,0.19798,1.91559,0.00121615,0.656497,1.76137,0.288407,1.46323,1.56805,0.277554
130.589024943,0.438404,0.798096,1.45179,0.50023,2.01332,0.251493,0.551208,1.6568,0.00525232,1.90128,0.77065,0.263018
130.635464853,0.375786,0.897108,1.75459,0.651162,1.87614,0.35556,0.533099,1.4979,0.0607966,1.80389,0.30149,0.370742
130.681904762,0.255363,0.810332,1.89682,0.57831,1.88177,0.329484,0.541198,1.49071,0.0948775,1.69029,0.434923,0.316186
130.728344671,0.188635,0.685285,2.29374,0.497061,1.74463,0.217342,0.468683,1.38875,0.147788,1.68998,0.702887,0.276402
130.774784580,0.400538,0.479887,1.79235,0.383989,1.81236,0.0539428,0.284643,1.28788,0.386385,1.90915,0.971705,0.161673
130.821224490,0.862945,0.447835,1.48996,0.580509,1.66639,0.166194,0.22178,1.38621,0.296039,2.02441,0.920199,0.177286
130.867664399,0.939374,0.558278,1.31349,0.598309,1.90806,0.140748,0.120456,1.42945,0.298998,1.61296,1.16662,0.38192
130.914104308,0.893586,0.57019,1.20768,0.52637,2.29537,0.226626,0.0915296,1.79642,0.216598,1.22619,1.64718,0.473811
130.960544218,0.742485,0.364248,1.233,0.326247,2.5224,0.0592455,0.285114,2.20482,0.20986,1.16162,1.8227,0.421766
131.006984127,0.395451,0.464302,1.38681,0.423312,2.19745,0.0476348,0.596832,1.51716,0.25375,1.43755,1.20333,0.256023
131.053424036,0.182285,0.337297,1.11548,0.366973,1.78705,0.332064,0.441122,1.15825,0.162046,2.03384,0.898762,0.179826
131.099863946,0.159982,0.521144,1.16626,0.141799,1.62938,0.431022,0.323039,1.11904,0.182844,2.31546,0.563706,0.433919
131.146303855,0.23491,0.0409924,2.85467,0.329131,0.950211,0.288083,0.394264,1.09757,0.224422,2.2068,0.263957,0.390727
131.192743764,0.233722,0,3.69829,0.293493,0.51329,0.0878818,0.764852,0.78105,0.231891,1.97573,0.70038,0.102868
131.239183673,0.273136,0.0141001,3.58716,0.331968,0.578518,0.0862046,0.693043,0.661137,0.111813,2.07761,0.889813,0.17001
131.285623583,0.470123,0.0591064,3.2177,0.342326,0.601882,0.136755,0.581348,0.594808,0.0568502,2.18049,1.0753,0.144121
131.332063492,0.442995,0.0797092,2.57956,0.415008,1.00874,0.384464,0.501067,0.618493,0.0297224,1.71128,1.13402,0.0374849
131.378503401,0.802328,0.15246,2.01461,0.392628,1.11878,0.74673,0.0124943,0.47142,0.0847277,1.92279,1.7007,0.139717
131.424943311,1.10841,0.158167,1.48575,0.161538,1.11083,1.3622,0.0137391,0.337675,0.0739578,2.07907,2.29202,0.146419
131.471383220,0.564668,0.141818,1.13338,0.0838112,1.00704,2.24272,0.0135839,0.510888,0.033595,2.0201,2.36176,0.135353
131.517823129,0.962611,0.127574,1.08139,0.0713228,0.821915,2.5082,0.0131021,0.421828,0.0411289,2.11037,2.15854,0.149641
131.564263039,1.11567,0.0810454,0.918129,0.140517,0.680441,2.65061,0.0141831,0.406695,0.0108097,2.31357,1.84891,0.156128
131.610702948,1.23691,0.071496,0.644064,0.246991,0.631918,2.60688,0.0215123,0.357874,0.0140594,2.59432,1.48697,0.0128334
131.657142857,1.07423,0.258202,0.595901,0.187597,0.867214,2.46965,0.0778843,0.48325,0.00189724,2.8594,0.689159,0
131.703582766,1.30334,0.302347,1.47455,0.103757,0.730971,1.15215,0.324951,0.796498,0.254327,2.15951,1.04551,0.18718
131.750022676,1.41149,0.22882,1.83881,0.100352,0.827173,0.749537,0.650816,0.741188,0.478223,1.53999,1.06577,0.247774
131.796462585,1.58381,0.365452,1.95262,0.0909028,1.14862,0.310881,0.809854,0.815013,0.310566,1.8199,0.867524,0.177232
131.842902494,1.80118,0.576052,2.03093,0.0658295,1.26864,0.119775,0.757822,1.03086,0,2.09404,0.796813,0.135165
131.889342404,2.11042,0.49127,2.27775,0.0609749,1.01357,0.999887,0.444761,0.713155,0,2.53768,0.156013,0.156681
131.935782313,2.17634,0.562704,1.73255,0.0632101,0.758321,1.27338,0.536974,0.525952,0,3.1459,0.112751,0.117729
131.982222222,2.30733,0.646763,1.24717,0.0831559,0.782078,1.26028,0.617721,0.591399,0.0154581,3.22574,0.0632523,0.0494205
132.028662132,2.57076,0.590542,0.8676,0.0880849,0.775368,0.941764,0.72625,1.00237,0,3.22746,0.0165745,0.0309869
132.075102041,3.29815,0.565681,0.702849,0.084935,0.816073,0.372426,0.567749,1.6461,0.0218751,2.63491,0.0695432,0.139793
132.121541950,3.35474,0.695714,0.780434,0.111669,1.01198,0.228495,0.292002,1.96132,0.0124682,1.53652,0.271111,0.140782
132.167981859,2.81639,0.761564,0.731551,0.181443,1.05333,0.173182,0.195323,1.97507,0.000291798,1.37184,0.523211,0.161962
132.214421769,1.94766,0.684463,1.05344,0.237941,1.17457,0.239787,0.354238,1.49955,0.0262683,1.46322,0.576834,0.582654
132.260861678,1.36172,0.722298,1.31202,0.346517,1.10801,0.281324,0.307678,1.5198,0.065772,1.24675,0.599095,0.925559
132.307301587,2.27091,0.552637,1.37839,0.324495,1.19938,0.191569,0.274651,1.96062,0.122483,0.854501,0.593728,0.454574
132.353741497,3.13606,0.437972,1.22511,0.145166,1.25496,0.262312,0.173435,2.29177,0.33986,0.878288,0.272812,0.157876
132.400181406,3.24564,0.415779,1.12972,0.130231,1.21164,0.142955,0.196982,2.13572,0.375516,1.64079,0.268206,0.14336
132.446621315,2.95533,0.477536,1.21742,0.149987,1.04194,0.0830921,0.472008,1.78824,0.124924,2.34405,0.195358,0.0957063
132.493061224,2.28398,0.422135,1.85484,0.15357,0.625604,0.162155,0.75892,1.26412,0.100652,2.12177,0,0.117077
132.539501134,1.37149,0.392296,2.50029,0.229378,0.823078,0.193233,0.666633,1.01012,0.210811,1.58374,0.0690536,0.243472
132.585941043,0.544538,0.660681,1.65337,0.262193,0.967328,0.26331,0.673893,0.317207,0.0602046,1.9306,0.311267,0.328313
132.632380952,0.700969,0.897161,1.20176,0.348565,0.91931,0.197254,0.821723,0.123889,0.0069136,2.13796,0.66156,0.225196
132.678820862,0.955053,1.07052,0.714481,0.448204,0.760846,0.0583765,0.906352,0.138283,0,2.23025,1.07696,0.0271236
132.725260771,0.986989,0.986292,0.741674,0.26301,0.797752,0.114349,0.883297,0.204065,0,2.48441,1.19078,0
132.771700680,1.0673,0.342206,2.3068,0.0931379,1.1708,0.159304,1.11857,0.00101399,0,2.65273,0.885459,0.217299
132.818140590,0.447496,0.0930317,3.73003,0.151538,0.363546,0.0370463,1.31389,0.00309942,0.100459,2.24069,0.204101,0.190895
132.864580499,0.294647,0.144706,3.98003,0.220008,0.467006,0.0337712,1.34138,0.0115445,0.208996,2.16545,0.098219,0.178598
132.911020408,0.189106,0.0998089,4.02713,0.195823,0.503915,0.057319,1.38213,0.0310973,0.255109,2.27278,0.0517285,0.191048
132.957460317,0.117939,0.0691051,3.88969,0.106065,0.357485,0.159761,1.04479,0.0988036,0.200308,2.211,0.0382477,0.317349
133.003900227,0,0.252279,2.8321,0.0393579,1.46816,0.260572,0.285846,1.48763,0.150249,1.51388,0.040309,0.883679
133.050340136,0,0.974464,1.29035,0.166768,2.17749,0.14734,0.191936,2.47155,0.16172,1.24277,0.181198,1.05503
133.096780045,0.146791,0.969226,0.293387,0.364569,2.35125,0.088661,0.159088,2.71779,0.128764,1.52491,0.428992,0.939903
133.143219955,0.216106,0.717133,0.0641567,0.565216,2.44666,0.204705,0.201389,3.02231,0.0952004,1.40408,0.620989,1.00648
133.189659864,0.0482742,0.561064,0.37631,0.448298,1.91793,0.348182,0.196419,3.38215,0.149725,1.42677,0.726602,1.04499
133.236099773,0.103154,0.491731,1.43968,0.119919,1.08184,0.280633,0.0751893,3.49571,0.211019,1.07671,0.445321,1.47314
133.282539683,0.0821248,0.386998,2.16741,0.116288,0.770373,0.289114,0.0487108,3.28884,0.310844,0.785704,0.0585468,1.45145
133.328979592,0.0774081,0.68,1.98409,0.171894,0.778622,0.380583,0,2.75445,0.416104,0.597935,0.159801,1.50267
133.375419501,0.0045852,0.864395,1.81836,0.0381779,1.07644,0.387312,0,2.50678,0.295937,0.902862,0.180206,1.40637
133.421859410,0,0.860467,1.85689,0.110067,1.2701,0.317409,0,2.10684,0.365133,1.27976,0.037951,1.64014
133.468299320,0.91184,0.648212,1.80765,0.206385,0.999972,0.498682,0,1.85717,0.334231,0.986401,0.472541,1.55511
133.514739229,1.0404,0.307901,1.40261,0.164543,0.430325,1.12566,0.168044,1.79033,0.375808,1.08815,0.874738,1.10043
133.561179138,1.04141,0.130433,1.01994,0.1841,0.884404,1.40674,0.294779,1.76026,0.354311,0.868686,1.14752,0.809541
133.607619048,1.23466,0.122242,0.826692,0.174215,1.41278,1.35375,0.255854,1.66391,0.315722,0.507814,1.36801,0.710258
133.654058957,1.45851,0.0872863,0.721439,0.152585,1.94009,1.45592,0.126641,1.54031,0.287686,0.157054,1.39079,0.674811
133.700498866,1.85225,0.000124209,0.934007,0.0897885,2.43074,1.64467,0.0410107,1.46173,0.160451,0,1.34399,0.685634
133.746938776,1.8768,0.000272173,1.10648,0.0161491,2.52309,1.73282,0.0402386,1.38501,0,0.0127105,1.72637,0.758791
133.793378685,1.70906,0,1.00999,0.0153927,2.36987,1.75774,0.0367337,1.3993,0,0.0866878,1.66094,0.866261
133.839818594,2.12529,0,0.347091,0.115313,1.45686,2.45096,0.0530025,0.88477,0.0155593,0.570931,1.09682,0.564901
133.886258503,1.8933,0.336919,0.129124,0.0682171,0.777906,3.17687,0.158368,0.412484,0.0590893,0.822231,0.417481,0.224492
133.932698413,1.97772,0.537983,0.0892537,0.14184,0.354705,3.31257,0.0773311,0.402886,0.0320124,0.892643,0.428725,0.519302
133.979138322,1.99986,0.433955,0.232571,0.495708,0.503994,2.74619,0.0771821,0.468558,0.0465398,0.736743,0.974415,0.563077
134.025578231,1.88497,0.483178,0.30901,0.425637,0.74202,1.92187,0.0756189,0.92138,0.137015,0.741219,1.47837,0.652213
134.072018141,1.80055,0.329832,0.445866,0.285773,1.04698,1.22979,0.0490675,0.803713,0.391741,0.71705,1.73558,0.745236
134.118458050,2.07615,0.202161,0.144495,0.146892,1.46282,1.58899,0.0140373,0.307589,0.279763,0.682613,1.40786,0.872041
134.164897959,2.74111,0.147184,0.0165021,0.153622,1.06484,2.87022,0.134294,0.404423,0.292639,0.813364,0.275432,0.630061
134.211337868,2.37585,0.086822,0.000932897,0.128554,0.784659,3.49388,0.258175,0.288467,0.301462,0.976888,0.0857004,0.453065
134.257777778,2.23878,0.0996114,0.000156366,0.152875,0.794111,3.5241,0.288336,0.211912,0.318164,0.948132,0.130469,0.377879
134.304217687,2.31426,0.100313,0.0190647,0.180171,0.974383,3.37768,0.275961,0.0946653,0.336668,0.941934,0.2233,0.297596
134.350657596,2.51029,0.00917986,0.0399223,0.174867,1.46395,2.83675,0.216027,0.298428,0.310921,0.64806,0.276742,0.255758
134.397097506,2.71385,0,0.0979094,0.148285,2.0528,0.778034,0.0155349,0.917959,0.380062,0.797595,0.859276,0.251241
134.443537415,2.2347,0.00366851,0.160791,0.361953,1.71295,0.0402445,0.0878712,1.05937,0.51388,0.792136,1.36707,0.278527
134.489977324,2.34963,0.0717305,0.228804,0.273303,1.33691,0,0.240707,1.19006,0.603998,0.568182,1.50653,0.435704
134.536417234,2.49747,0.144458,0.421123,0.0463491,1.62911,0.0349955,0.0634228,1.3554,0.761068,0.248544,1.39344,0.412294
134.582857143,1.93526,0.165769,0.508033,0.0143862,1.77249,1.40719,0,0.97025,0.424064,0.133598,1.74,0.6493
134.629297052,1.00107,0.0824293,1.15495,0.104736,0.71001,2.53166,0.130566,0.274886,0.2441,0.14142,2.07583,0.771032
134.675736961,0.97323,0.087489,0.991249,0.164885,0.668215,2.34171,0.18492,0.173728,0.204264,0.156367,1.97422,0.637237
134.722176871,1.63368,0.00618481,0.49897,0.137407,0.48978,2.58476,0.457783,0.0911148,0.152366,0.226705,1.58182,0.403732
134.768616780,2.2077,0.0424976,0.0905919,0.192131,0.139525,3.43731,0.305255,0.163606,0.0245274,0.700833,0.679818,0.116583
134.815056689,2.46798,0.192162,0.0207315,0.18256,0.130177,3.74199,0.0608427,0.259349,0.0302005,1.00985,0.409329,0.0800648
134.861496599,2.56334,0.0867376,0.0697335,0.255473,0.0467531,3.43699,0.0645426,0.277305,0.0430356,0.975929,0.804498,0.215967
134.907936508,2.66278,0.129815,0.00453801,0.448853,0.231687,2.82818,0.0666823,0.304705,0.0541864,0.918143,1.02774,0.1908
134.954376417,2.06733,0.286207,0.716823,0.230317,0.541456,1.62329,0.012271,1.03167,0.0114575,0.832561,1.2567,0.389764
135.000816327,1.55339,0.337239,1.36475,0.449699,0.319964,0.564796,0.110527,2.18212,0.0012792,0.0907099,2.22438,0.347012
135.047256236,1.42376,0.229656,1.23304,0.133399,0.520814,0.68803,0.209279,2.51081,0.0775892,0.0198841,2.61533,0.332355
135.093696145,1.3135,0.0455125,1.42144,0.0097099,0.545517,1.15837,0.214939,2.71586,0,0.0251829,2.7792,0.314971
135.140136054,1.7201,0.0215614,1.64091,0.00585644,0.380614,1.2773,0.197953,2.73945,0.0016513,0.0760824,2.71611,0.289435
135.186575964,1.98698,0.07915,1.95124,0.0115309,0.463282,0.923746,0.144087,2.65653,0.00473463,0.119129,2.40203,0.207051
135.233015873,1.73739,0.0171755,2.12531,0.0528148,0.628277,0.728915,0.165443,1.99401,0.0042629,0.313545,2.05485,0.234672
135.279455782,0.962783,0.0666992,2.06625,0.0331331,0.674049,0.532179,0.234635,1.64031,0.0933282,0.497758,1.50756,0.382973
135.325895692,0.457787,0.354912,1.81244,0.188938,1.06369,0.523595,0.484965,1.72527,0.0305471,0.519401,1.22087,0.581068
135.372335601,0.66432,0.551303,1.41479,0.283145,1.54447,0.314712,0.456983,1.9303,0,0.635353,1.07024,0.748798
135.418775510,0.826011,0.738033,0.996806,0.215113,2.23386,0.00588425,0.222604,2.06176,0.143281,0.72881,1.25972,0.761358
135.465215420,0.869757,0.887035,1.09739,0.0668644,2.65684,0.0126764,0.0250093,1.95175,0.220278,1.19823,1.18018,0.673328
135.511655329,1.38667,0.570688,1.32766,0.0461048,2.76291,0.0190638,0.0613072,1.62951,0.2075,1.74832,0.824808,0.48293
135.558095238,1.45035,0.527985,1.38683,0.0288926,2.71212,0.0239874,0.0675565,1.59882,0.213983,2.02005,0.643017,0.639572
135.604535147,1.08852,0.726403,1.19048,0.0236464,2.87304,0.0317414,0.00191643,1.72621,0.229902,1.89942,0.673813,0.586178
135.650975057,0.243985,0.812147,0.953664,0.0304482,2.93982,0.0669451,0.00524342,1.4714,0.0840411,1.28923,2.18943,0.240826
135.697414966,0.212304,0.876465,0.847197,0.0305062,2.58624,0.44327,0.0563659,0.951827,0.060202,0.741959,2.69795,0.326678
135.743854875,0.242573,1.1241,0.557492,0.032088,2.60266,0.769512,0.338826,1.05613,0.0725813,0.0746446,2.57714,0.320349
135.790294785,0.168257,1.1306,0.572548,0.327711,2.40352,0.937839,0.373582,1.43649,0.231602,0.0400582,2.0086,0.288309
135.836734694,0.138711,1.06751,0.544507,0.325893,2.5471,0.580024,0.207093,1.67541,0.437519,0.117225,1.30875,0.577155
135.883174603,0.17133,0.834776,0.225433,0.0987866,3.08676,0.197875,0.0167096,1.65049,0.410469,0.279897,1.14995,0.69303
135.929614512,0.158247,0.653308,0.60125,0.0450106,2.85097,0.212867,0.00596565,1.14277,0.193661,0.920047,0.934582,1.32659
135.976054422,0.0399743,0.580256,0.914257,0.0721908,2.6064,0.592178,0.777026,0.387963,0.813189,1.15169,0.455636,1.41634
136.022494331,0.00763708,0.520899,0.896271,0.140609,2.83546,0.533513,0.823352,0.306346,1.12954,1.22303,0.246624,1.60491
136.068934240,0.0675538,0.275832,0.670508,0.224156,3.19814,0.425593,0.724496,0.129802,0.981825,1.16126,0.166421,2.03829
136.115374150,0.101806,0,0.135568,0.325843,3.57245,0.0933427,0.183116,0,0.740881,1.17785,0.113711,2.40221
136.161814059,0.000370595,0,0.135191,0.272117,3.76877,0.031581,0.0560594,0,0.828178,1.14947,0.0703867,2.27108
136.208253968,0.0135158,0.00267386,0.142493,0.430939,4.06685,0.0275606,0.0614114,0,0.773875,0.353035,0.628168,2.11928
136.254693878,0.0939555,0.00325444,0.214683,0.409733,4.12711,0.0275605,0.207492,0.249577,0.759373,0.0521089,0.781317,2.05191
136.301133787,0.186885,0.118365,0.325552,0.307075,4.0105,0.0250168,0.269244,0.478615,0.666196,0.0306005,0.889392,2.06192
136.347573696,0.0714058,0.181243,0.306981,0.0231719,4.00014,0.190583,0.0473399,0.107255,0.792617,0.00200601,1.08709,2.17696
