TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
0.441179138,-337.624,31.9346,-5.97659,6.83516,-9.16105,-6.9713,-7.0015,-8.04547,-2.64398,-7.40703,-8.02394,-2.74972,-1.77737,1.22955,4.19958,0.612238,2.06883,-1.2872,2.22855,-0.890076,-1.12839
0.464399093,-336.86,35.6415,-5.20024,5.09729,-12.9586,-10.8111,-8.99403,-5.62769,-2.77111,-5.81853,-6.6502,-4.64008,-1.35112,-1.34453,4.38968,2.61995,3.8798,-0.404048,1.36104,-1.91044,-0.749761
0.487619048,-333.186,39.3151,-7.2766,4.31376,-12.136,-11.3477,-8.52484,-7.61075,0.342708,-2.31484,-5.88335,-2.91471,-5.45317,-3.72563,3.70607,4.0959,5.57592,-0.722271,-0.827315,-2.02856,-0.750309
0.510839002,-329.883,34.8406,-7.63098,4.71884,-12.6095,-8.96606,-8.54178,-8.12479,-2.4439,-3.81674,-5.05631,-6.23257,-4.616,-0.909361,5.91652,3.73272,6.96641,-0.250666,-1.17665,-2.17896,0.827267
0.534058957,-326.052,38.3934,-8.67385,2.09161,-14.8313,-11.9485,-9.51211,-8.10312,0.294973,-1.8509,-5.35722,-6.78253,-3.7628,-1.66719,4.27344,4.97694,8.52231,1.50682,-0.168671,-2.62459,0.514276
0.557278912,-323.469,39.4899,-8.70458,3.8206,-12.513,-9.89798,-8.52121,-5.44278,0.141277,-0.745434,-4.5069,-7.08519,-4.79859,-2.24531,4.69,6.22358,8.64345,0.273786,-2.31698,-4.83437,-2.95767
0.580498866,-331.461,37.3977,-4.23615,7.3654,-12.732,-7.50553,-6.89064,-6.03346,1.34606,-3.18985,-5.71795,-3.22176,-3.34429,-4.0886,1.37584,4.29534,4.85523,0.383033,-1.93573,-4.32534,-3.73498
0.603718821,-339.306,34.1621,-4.81873,8.21763,-9.35221,-8.98229,-8.86957,-6.46107,0.328549,-1.80227,-3.88141,-4.09943,-1.67422,-2.89033,-0.246374,-1.39002,2.02541,-0.451315,0.0902559,-3.73366,-1.64511
0.626938776,-342.91,33.2268,-2.34111,8.64414,-7.87612,-7.50898,-5.32729,-7.43243,-2.82311,-5.55247,-4.79935,-0.69617,-3.29784,-2.65631,0.609679,-2.43287,1.62054,-1.16633,1.16039,1.72571,0.544932
0.650158730,-333.328,36.625,-3.07588,11.1262,-11.7915,-8.19743,-8.99887,-8.71678,-1.78178,-4.5761,-4.56878,-1.46821,-2.71362,-2.8492,-1.28479,-3.46571,0.246435,-1.57653,-0.625497,-1.15079,-0.291497
0.673378685,-331.607,35.9006,-3.80722,9.37955,-10.65,-7.05354,-7.12943,-7.89051,-3.0444,-4.11333,-7.87902,-4.75747,-6.06531,-4.82278,-0.20043,-1.08316,0.595272,-2.99966,-2.50816,-3.04405,-2.21636
0.696598639,-333.872,38.8608,-5.18443,8.53935,-11.8501,-13.1904,-9.31382,-9.31128,-2.03655,-3.16841,-5.53381,-2.95689,-5.30986,-4.9388,-0.120906,-3.6151,2.39297,-2.38097,-1.30763,-0.898938,0.0374565
0.719818594,-329.261,38.5121,-2.70949,8.7519,-12.2407,-10.7497,-10.9549,-10.4875,-2.19759,-3.09723,-3.07237,-5.05781,-5.5362,-4.95244,-2.44204,-3.04245,1.77776,0.0304575,1.65293,-1.16304,-1.96164
0.743038549,-331.081,37.7967,-5.62176,4.06366,-12.8237,-11.1685,-9.84555,-9.99702,-5.98171,-6.78144,-4.73657,-2.95277,-2.63442,-4.80852,-4.64629,-4.97876,4.05232,0.215558,2.04051,0.752244,1.43259
0.766258503,-328.507,39.2966,-9.59594,3.63429,-13.0212,-10.6382,-7.37726,-8.08948,-1.60617,-3.65438,-4.82796,-4.12124,-7.18379,-8.55211,-3.67485,-4.7988,4.01455,0.0310193,1.29251,0.715549,0.495502
0.789478458,-325.99,37.7493,-9.46227,2.94642,-15.6234,-10.8259,-12.1322,-5.49934,3.47417,0.528162,-4.49598,-6.27848,-8.23212,-5.56522,0.332404,-0.729147,1.06502,-1.8891,-1.66005,-1.54216,0.859246
0.812698413,-325.913,38.6311,-6.89201,3.13696,-15.3832,-14.6963,-9.49879,-9.96528,-1.98361,-2.09287,-5.12208,-6.68238,-8.40799,-6.26385,1.42522,1.62019,2.28867,-4.86918,-4.63652,-3.30153,-0.713989
0.835918367,-321.782,44.3764,-4.14449,4.54235,-11.9651,-12.7219,-7.88992,-7.43342,-2.08694,-2.87543,-7.4095,-5.48408,-8.19703,-7.60336,0.469606,1.75152,5.76436,-4.44872,-4.39397,-3.78639,-2.40421
0.859138322,-324.147,38.505,-3.23306,10.6132,-11.3088,-8.34404,-9.42501,-9.77277,-0.932311,-5.30857,-6.77997,-3.7069,-6.56152,-6.31599,-2.65296,-3.27723,-1.13881,-5.25808,-3.63865,-2.8283,-0.872038
0.882358277,-323.836,40.7816,-2.73274,9.92376,-9.021,-9.85195,-9.43706,-7.69379,-5.51219,-5.24376,-5.07418,-4.16556,-6.28441,-6.93132,-3.02619,-4.87503,-2.50794,-3.81612,-1.15111,-2.17367,-1.63013
0.905578231,-331.591,40.5472,-3.48907,8.64893,-8.90159,-8.75793,-7.24899,-8.54147,-2.5277,-2.98365,-7.02063,-7.9577,-8.20968,-8.19671,-1.51506,-4.99754,-0.00853388,-1.36781,-1.37454,-3.72293,-2.51804
0.928798186,-325.313,41.6403,-4.03078,5.61924,-12.8829,-11.7242,-12.9448,-7.39521,0.744954,-1.12383,-6.84605,-7.85692,-8.54311,-8.35084,-4.08226,-3.52847,-0.86384,-4.53746,-2.08389,-3.70082,-2.55397
0.952018141,-324.029,38.0906,-9.53304,5.03084,-12.7579,-11.5425,-9.66089,-8.67952,-2.09073,-1.1443,-7.12033,-6.54092,-7.25487,-5.12865,0.0615003,-0.173673,4.79417,-4.51339,-3.49972,-2.06427,-2.78737
0.975238095,-325.887,38.9894,-9.61206,1.34295,-12.3592,-10.0134,-8.94741,-6.95282,0.27892,-0.703366,-6.35819,-5.92608,-7.32997,-7.76191,-2.93918,-0.293545,5.11915,-1.72092,-3.01772,-3.73858,-2.96405
0.998458050,-329.45,36.8949,-4.85214,7.12437,-11.5079,-9.53708,-8.11276,-7.04191,-1.62328,-2.76227,-6.67239,-5.22813,-5.24966,-4.47077,-1.25266,-3.50162,-0.294589,-3.38789,-1.77593,-4.75628,-1.51762
1.021678005,-337.155,36.5624,-2.03557,10.6105,-9.14234,-9.64913,-10.8181,-10.6387,-3.38231,-3.61982,-5.91408,-6.27622,-7.61153,-7.23627,-3.65751,-5.00711,-0.916832,-2.20984,-0.739749,-0.88834,-0.343662
1.044897959,-337.556,38.2929,-0.830061,10.9676,-7.09684,-9.82142,-10.7214,-12.3445,-4.27509,-4.50537,-5.43314,-2.4403,-2.76206,-4.82903,-2.01004,-5.45081,-1.81735,-2.95455,-1.20438,-0.207139,0.0531461
1.068117914,-333.254,30.9726,-4.88269,6.54914,-12.0281,-11.0223,-10.4804,-9.88955,-2.50742,-2.79329,-2.86218,0.174516,-1.9152,-2.16338,-0.862085,-3.62213,0.674294,-3.16555,-1.02211,-1.23269,-2.82907
1.091337868,-330.262,35.0906,-2.96073,10.156,-11.7522,-8.72339,-10.7902,-10.2267,-1.23824,-5.30564,-4.89479,-1.50817,-0.788497,-2.36244,1.42102,-2.1125,1.37652,-2.17689,-1.42542,-4.32042,-2.90672
1.114557823,-328.614,39.0173,-5.02674,8.76434,-11.1654,-13.1315,-11.3268,-10.9559,-6.81011,-6.33102,-5.78542,-2.56647,-2.2378,-3.13329,1.05111,-3.46544,0.557183,-4.20652,-3.0582,-3.79971,-1.55943
1.137777778,-331.796,38.2497,-5.85478,8.06573,-11.7063,-10.9172,-10.324,-11.0271,-0.307806,-4.82369,-3.84016,-2.41585,-4.58734,-3.78335,-3.58353,-5.86939,-0.937562,-2.7877,-0.331547,-3.0316,-3.53516
1.160997732,-327.202,39.1836,-6.96229,4.90039,-14.2113,-8.63225,-8.62995,-9.45313,-2.65823,-3.18043,-3.50708,-3.26801,-5.03021,-5.33276,-3.20873,-5.91374,-0.914511,-1.96081,0.159937,-0.566005,-1.78511
1.184217687,-327.557,40.2947,-7.47335,2.49723,-13.8948,-12.9562,-9.52003,-10.2002,-6.14101,-5.55102,-8.44412,-5.41709,-7.73985,-9.6513,-4.94485,-4.48778,0.412274,-2.80826,-1.40952,-4.10069,-3.62347
1.207437642,-326.756,39.9086,-3.57043,8.74168,-13.869,-10.6851,-9.91069,-8.53683,-0.682408,-2.33272,-4.83049,-8.93028,-7.34306,-5.02578,-2.3868,-2.48029,-0.0896092,-1.56947,1.26459,-1.78038,-2.91712
1.230657596,-320.3,44.3111,-8.69883,6.22938,-11.5284,-8.44955,-10.2106,-8.73729,-0.578932,-4.01012,-6.9147,-9.50245,-9.78795,-9.5066,-3.54035,-0.324061,4.46819,-3.43208,-5.66681,-5.21042,-1.46551
1.253877551,-320.617,45.3779,-3.3623,4.63708,-10.278,-11.3088,-8.58128,-8.40544,0.614011,-2.0867,-7.63085,-7.26288,-10.5379,-11.1619,-2.89407,-2.7173,3.00253,-4.36189,-5.12705,-3.64253,0.287832
1.277097506,-320.999,41.9331,-5.42105,6.19196,-11.8147,-7.24697,-7.33007,-8.60453,-3.15636,-4.72259,-6.45073,-8.48135,-10.2769,-6.7859,-1.59062,-3.33541,0.648909,-2.98708,-1.22226,-1.66685,1.25739
1.300317460,-325.754,38.7677,-4.90508,6.79362,-10.2585,-8.53993,-7.59768,-7.84174,-3.93913,-9.72088,-10.9312,-6.69356,-8.71585,-8.24635,-5.48822,-4.87693,1.32357,-1.77276,-2.75437,-3.22658,-0.534554
1.323537415,-335.061,37.541,-5.53756,5.83183,-14.3573,-13.2963,-7.96608,-8.67693,-3.97535,-6.00116,-8.27813,-6.09137,-5.20327,-6.14694,-1.77015,-4.31462,2.14167,-1.96846,1.56965,-0.735417,-0.387265
1.346757370,-327.737,36.6316,-5.96778,7.97005,-10.771,-10.136,-10.9007,-10.2311,-2.68022,-4.13169,-4.37106,-4.54862,-7.63625,-9.44649,-3.71523,-2.79811,4.65751,1.89722,1.40381,-1.11649,-1.19322
1.369977324,-325.025,38.3327,-7.57767,6.25564,-12.8294,-10.5725,-9.28695,-8.54249,-0.690602,-4.05476,-5.36457,-6.80775,-9.83386,-8.46766,-2.85565,-0.650145,4.3539,0.42887,0.971355,-0.911316,0.161575
1.393197279,-323.44,41.2983,-7.55847,6.0133,-10.494,-10.256,-7.98423,-8.06056,-0.846283,-3.51831,-3.80573,-5.62243,-7.29774,-8.61752,-5.30053,-1.85134,6.77881,1.98739,-1.60223,-4.48969,-1.54614
1.416417234,-326.746,38.9446,-4.93144,5.40133,-14.9318,-10.3495,-8.76685,-6.705,-1.29133,-3.25596,-4.6144,-5.60837,-7.52676,-4.84263,-0.701155,-3.20874,4.3626,0.964157,-1.74321,-3.1039,-4.50633
1.439637188,-328.218,37.7253,-4.58958,10.5783,-11.2802,-10.0654,-10.9094,-10.4089,-5.45893,-4.14982,-6.18448,-5.57179,-4.88653,-5.32145,-2.42468,-1.77131,0.812104,-0.44886,-0.0283234,-1.88177,-1.64574
1.462857143,-333.004,39.2914,-3.18198,7.67658,-8.07498,-10.8331,-10.1057,-11.1658,-6.25291,-4.73635,-6.54419,-2.40302,-3.36411,-4.05513,0.25084,-4.51649,1.90915,1.01746,-0.981405,-2.98903,-1.91478
1.486077098,-334.624,34.8103,-4.36125,7.11495,-11.7387,-8.82776,-7.43594,-11.2395,-6.91286,-7.12765,-5.40947,0.255495,0.577222,-3.59583,-0.429068,-4.6146,1.54981,0.381804,-0.94063,-3.39696,-1.7117
1.509297052,-336.448,31.7399,-11.0355,2.72703,-16.4792,-13.4362,-9.82638,-10.6778,-5.23331,-7.3765,-5.71618,-1.08195,-3.53056,-4.33221,-1.01742,-1.9676,1.25891,-1.39422,-0.816684,0.00762066,-0.0840088
1.532517007,-330.884,38.2974,-4.63645,5.26926,-13.9038,-12.9493,-8.73669,-9.02485,-4.12627,-4.6531,-5.97596,-2.39173,-3.94768,-4.3829,0.959826,-2.80586,1.47123,-0.0778134,-0.351977,-3.80033,-2.69145
1.555736961,-325.997,38.375,-6.25219,6.78529,-12.8695,-9.09437,-3.82333,-8.77397,-3.17625,-3.92748,-5.29862,-4.49068,-6.81102,-6.4847,-1.22705,-1.13995,2.8891,-0.612887,-2.78871,-3.57284,-2.05545
1.578956916,-325.562,35.7564,-10.6955,3.27896,-14.8911,-9.04025,-6.01197,-6.94614,-2.30447,-3.57905,-3.72252,-5.34793,-8.18719,-8.13634,-2.0151,-1.97648,2.76481,-0.347219,-1.66041,-4.26209,-3.70633
1.602176871,-324.567,40.8569,-7.5431,-0.663447,-15.9737,-13.4013,-9.61712,-10.8106,-5.47419,-3.14217,-2.97146,-0.13195,-1.03369,-5.86606,-1.63672,-3.3878,3.28806,0.139504,-1.35247,-3.56631,-1.42156
1.625396825,-316.945,41.0253,-9.12527,2.09422,-12.3479,-9.82852,-10.2111,-9.05041,-3.81827,-3.76216,-3.36386,-1.22036,-3.87081,-7.52712,-5.03336,-7.45632,-0.846227,-0.0625788,0.192768,-2.20661,-1.9855
1.648616780,-314.413,42.3162,-8.25968,1.93874,-14.648,-8.09465,-10.9203,-10.5045,-3.44999,-1.86809,-3.06437,-1.92282,-3.62766,-7.09328,-5.4269,-4.89424,3.05453,0.625278,-0.204304,-4.67765,-5.96016
1.671836735,-314.728,45.742,-7.89654,0.974253,-14.4942,-10.0655,-5.54911,-9.33644,-5.54912,-1.95184,-3.15225,-2.01979,-6.02658,-9.32946,-4.37538,-1.86742,4.07993,-1.97176,-2.68718,-4.27061,-3.01304
1.695056689,-320.693,41.9693,-8.79774,2.13089,-12.9042,-10.5402,-7.46745,-10.6245,-3.5944,-4.53167,-4.33525,-5.62058,-7.29259,-8.25099,-1.51296,-0.751293,3.84334,-1.71417,-2.78913,-5.57155,-3.1004
1.718276644,-317.048,41.312,-8.05428,0.926429,-16.6874,-6.47615,-7.77061,-11.7335,-4.27335,-4.76069,-5.22956,-2.44437,-3.93608,-6.28031,-4.50805,-2.86769,4.04236,-0.798503,-4.68826,-3.98583,-0.554952
1.741496599,-323.454,40.9961,-8.3455,2.05314,-12.5443,-9.8878,-9.21095,-12.5164,-6.37087,-5.21989,-3.06027,1.07282,-2.1569,-5.45211,-1.26197,-2.27771,0.905007,-2.37365,-0.960602,-4.306,-2.74791
1.764716553,-323.257,41.4864,-8.39674,3.44453,-12.4827,-9.96886,-9.96865,-11.7037,-6.12673,-1.93596,-2.02634,0.578319,-2.53786,-4.92383,0.0529373,-1.82566,1.8597,-1.19782,-0.744651,-3.30189,-3.92031
1.787936508,-321.95,42.9729,-7.06951,3.79762,-12.2021,-7.8438,-10.0295,-13.1041,-4.42272,-4.29015,-1.78649,-1.02806,-4.37698,-4.82349,-0.455633,-1.8846,1.48904,-1.61635,-0.940723,-3.25391,-3.18357
1.811156463,-318.04,44.1485,-8.87892,0.76289,-11.7467,-9.09122,-9.40566,-10.6132,-5.1615,-1.15057,-2.27242,-3.18686,-5.55357,-6.44251,-2.21369,-0.845476,2.87798,-2.30645,-3.79191,-2.91101,-2.66696
1.834376417,-317.25,41.312,-8.83333,4.62764,-12.0687,-7.13356,-8.11723,-10.4858,-2.95754,-0.361796,-1.62781,-4.48528,-5.44607,-4.77044,-3.03386,-1.72825,6.57084,1.18339,-2.28988,-3.18653,-3.67854
1.857596372,-318.011,42.4101,-7.32569,3.15336,-15.9628,-8.27735,-8.37948,-13.1894,-2.03343,-1.71503,-1.76134,-3.07572,-5.29076,-6.22003,-2.38194,-4.20866,1.57032,-1.66675,-0.865056,-2.94945,-4.70432
1.880816327,-327.118,40.3898,-7.00302,3.55686,-11.8981,-10.3957,-9.40872,-13.841,-8.30279,-3.28379,-3.72987,-2.43897,-4.25836,-5.69684,0.293513,-2.40182,-0.345078,-4.48158,-3.83028,-2.45202,-0.977643
1.904036281,-329.074,37.7267,-9.6431,0.0120716,-13.0328,-9.54318,-11.1665,-14.8221,-8.57012,-5.86303,-5.57912,-4.17358,-4.28198,-5.95994,-2.12463,-5.40402,-1.81043,-2.66645,0.0789654,-0.999998,-0.941948
1.927256236,-329.903,37.0732,-10.3554,-2.03541,-15.2283,-7.55572,-9.62895,-15.1584,-8.03005,-3.25489,-4.33067,-2.65019,-2.95799,-4.56139,-1.60847,-3.49944,-1.5458,-2.05167,-1.12127,0.0875507,-1.58137
1.950476190,-327.444,36.728,-10.781,2.87509,-12.5355,-10.1771,-9.5194,-13.7854,-5.83643,-4.34188,-2.32079,-0.384996,-5.28245,-6.01195,-2.15119,-4.13144,2.3084,-0.781052,0.951549,-1.99118,-3.60437
1.973696145,-327.635,36.8468,-9.92815,4.0495,-13.0725,-10.4151,-10.2169,-13.7942,-3.58694,-1.90871,-5.6899,-3.76946,-3.89638,-7.02728,-3.50619,-5.74212,-0.640062,-3.05169,-3.37773,-5.43263,-3.83546
1.996916100,-326.061,35.686,-15.1508,0.834657,-15.9467,-8.65461,-9.0555,-12.2761,-5.13951,-3.24843,-2.98873,-1.1515,-7.07377,-9.51661,-1.57816,-1.95816,1.48612,-1.79024,-4.12015,-5.64067,-3.35481
2.020136054,-324.302,39.1294,-12.4459,-2.31036,-13.0292,-9.04804,-7.72864,-9.41063,-5.2803,-5.41475,-5.11568,-3.35686,-4.95429,-5.2359,-1.07931,-4.76232,0.867366,-1.49732,-0.557436,-4.13066,-5.99552
2.043356009,-321.715,42.1248,-12.6491,-1.32568,-12.3476,-8.22128,-6.97285,-13.3676,-6.90092,-4.58071,-4.51716,-1.73707,-4.80117,-5.33804,-3.97825,-4.68937,0.376911,-2.09335,-2.40336,-3.20642,-2.79775
2.066575964,-319.751,40.2165,-7.52291,0.938389,-16.2118,-9.68976,-9.36641,-13.1431,-7.00059,-2.82933,-2.48303,0.747241,-4.00322,-9.23981,-4.85014,-2.98076,3.0964,-0.813498,-1.36211,-2.60197,-3.10657
2.089795918,-320.49,44.4503,-5.89044,3.05241,-13.126,-8.77423,-6.74377,-9.58152,-3.2487,0.00484215,-1.43168,-3.84052,-7.09323,-7.66879,-5.2831,-4.83392,2.13834,-1.91347,-1.26756,-2.79584,-5.15069
2.113015873,-317.163,44.4813,-9.11837,2.95396,-12.3524,-10.2504,-7.6606,-11.3141,-4.14313,-0.177664,-3.15255,-4.42504,-6.56957,-9.94364,-4.12164,-1.83194,5.20532,-1.7641,-4.87086,-7.27922,-3.13386
2.136235828,-316.863,42.8713,-10.8733,3.10331,-13.6441,-10.1224,-7.20763,-11.4273,-2.82538,-2.96311,-2.18324,-1.49461,-4.24077,-7.97785,-4.49897,-2.39447,4.62382,1.2926,-3.58363,-6.40999,-4.18987
2.159455782,-320.789,40.0575,-8.92801,2.03566,-12.3289,-12.4367,-10.5953,-13.0251,-3.98847,-2.00144,-4.81218,-4.89672,-7.32878,-7.71545,-3.90717,-4.93566,0.933204,-2.99044,-4.2772,-4.19896,-3.02528
2.182675737,-323.864,40.7039,-10.6408,2.58204,-9.48224,-11.4593,-8.00507,-11.9107,-5.06996,-1.64959,-2.76364,-2.27997,-4.84089,-5.31203,-2.21896,-4.84019,-0.393856,-3.84301,-2.2693,-0.996779,-1.38007
2.205895692,-328.16,35.292,-11.0097,3.35507,-12.3205,-8.53409,-6.57138,-12.2453,-5.91224,-1.53318,-3.8767,-4.30088,-5.30305,-5.79131,-2.95572,-5.86237,-0.973763,-3.69578,-2.24298,-4.25132,-2.44355
2.229115646,-326.187,42.1007,-9.39984,4.15488,-10.9688,-12.7513,-9.60691,-15.63,-5.98941,-1.54915,-2.77548,-3.28853,-7.11721,-7.23543,-1.56218,-5.10376,-1.24305,-3.508,-0.769295,-2.45362,-2.9753
2.252335601,-322.868,42.2158,-11.3357,2.52853,-12.4956,-10.7332,-10.0532,-12.3261,-6.29968,-2.67695,-3.8468,-2.77776,-7.48327,-8.50731,-4.64947,-4.20816,3.45496,-0.327758,-1.5338,-2.57414,-4.73003
2.275555556,-319.093,40.6385,-11.7766,2.92833,-13.5475,-10.5418,-10.2416,-11.4905,-2.11367,2.81323,-0.675238,-2.62905,-7.29521,-6.30125,-1.80518,-2.30863,3.25272,0.310713,-0.0570198,-3.41386,-3.38634
2.298775510,-320.921,40.0706,-13.5696,-1.45768,-14.0845,-14.2023,-10.4241,-11.4317,-1.44231,1.95895,-4.85691,-2.98029,-5.2295,-6.54755,-1.25128,-4.87781,3.51064,1.19557,1.12193,-2.73885,-3.15297
2.321995465,-324.038,41.0328,-10.6877,0.736802,-12.4542,-13.9255,-10.3582,-15.1959,-6.27008,0.367147,-3.13985,-4.46788,-5.99351,-6.93395,-3.03437,-5.49711,1.76896,0.0159152,1.16879,-1.08621,-2.39333
2.345215420,-323.164,42.3121,-5.4473,4.02862,-13.6627,-9.22121,-8.94811,-10.2325,-7.04644,-1.66031,-2.2747,-2.80298,-5.22209,-6.19235,-1.10709,-2.29374,0.812966,-2.1384,-1.50982,-1.44559,-2.40112
2.368435374,-329.604,40.6678,-10.542,1.4045,-9.02975,-11.2013,-8.15248,-12.9958,-9.02625,-4.05168,-5.09756,-2.69089,-5.19679,-7.55681,-3.09403,-4.63733,-0.960337,-2.57894,-1.5531,-2.88656,-0.267688
2.391655329,-324.226,42.3737,-9.45952,3.51284,-9.14451,-9.87359,-7.82554,-13.3106,-8.31856,-2.06144,-5.41383,-3.30782,-3.70609,-7.39203,-3.86687,-5.66231,0.609915,-3.09776,-1.96838,-2.48115,-1.80712
2.414875283,-322.051,40.1594,-9.82584,4.88705,-9.3863,-10.6461,-4.83706,-9.62364,-5.77758,-2.88318,-4.33773,-3.64891,-5.57039,-9.52108,-5.87583,-5.63333,0.483817,-3.51243,-4.12768,-1.58097,-1.29808
2.438095238,-322.741,41.1553,-10.5829,4.97278,-8.95096,-9.48539,-5.34072,-7.9059,-5.63167,-0.47809,-7.04585,-3.90921,-4.43607,-11.5001,-5.49918,-4.97432,0.823275,0.661168,-0.560975,-2.35214,-2.94423
2.461315193,-322.992,38.6408,-11.1826,2.04083,-10.8504,-10.8853,-4.15019,-10.5788,-8.21784,-2.26431,-3.77063,-4.05321,-5.07926,-7.56022,-2.41095,-3.34215,1.72231,-0.0541278,-0.657016,-4.50183,-1.83045
2.484535147,-325.272,39.4872,-13.2286,-0.376723,-14.0361,-12.3316,-10.0256,-11.9088,-6.53141,-1.83437,-0.682097,-1.76608,-2.74061,-5.98377,-2.77538,-3.32727,0.343206,-1.41582,0.345962,-1.64812,-0.925169
