TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
315.652063492,-302.264,28.1879,1.86067,3.79247,5.38981,4.25836,4.02535,5.47736,0.554148,3.23679,-1.85583,2.5627,0.9066,5.312,2.04029,5.27408,0.307183,1.28104,-1.09091,0.183751,-0.876713
315.675283447,-306.954,27.615,4.8853,3.34917,6.25286,8.77455,5.03367,7.80859,-0.493889,-0.663941,-2.26038,4.78569,-0.917685,2.24425,-0.698742,4.71711,-0.428718,2.92283,1.66299,2.40392,-1.00329
315.698503401,-209.392,-19.7531,-3.49375,13.9008,-4.29199,11.2893,2.5341,6.55711,-2.47897,3.05239,-2.43049,4.7247,-2.45682,3.71492,-0.310685,6.27077,0.37321,2.44999,-0.925016,3.78377,-1.19537
315.721723356,-210.598,-19.8093,-5.79138,14.8536,-2.81033,10.8461,-3.94486,4.96426,-4.14243,1.66373,-4.73751,2.68359,-4.09828,3.53042,-2.3572,2.77381,-0.216604,6.36772,0.62491,0.850721,-1.38757
315.744943311,-225.87,-17.3102,-5.87853,15.931,0.685219,13.6279,-1.04658,3.87912,-6.25852,1.63683,-5.04327,2.84567,-2.43585,4.59534,1.26507,3.26719,-0.641048,5.82857,0.0806623,-1.25623,-2.79328
315.768163265,-232.133,-9.42598,-3.01853,15.5808,-1.59164,10.9634,1.29472,6.0638,-2.82668,2.91004,-1.25837,3.69518,-2.47832,1.1211,-2.31233,2.62337,-1.28188,5.07643,0.642686,-2.11368,-1.92017
315.791383220,-242.629,-6.64208,-1.83314,19.1647,-4.85718,10.6694,1.15362,7.33223,-2.86094,3.16815,-1.49039,4.9826,-2.72632,1.35041,-2.95322,1.87741,-1.43423,4.7283,-0.745329,-1.43685,-1.80801
315.814603175,-245.081,-10.1495,-1.91408,16.3182,-5.71352,9.52618,0.197129,7.82043,-4.73061,2.36884,-3.82575,5.06114,-3.37031,3.90783,-3.0158,0.267603,-1.05937,4.18266,0.383273,1.17808,-2.31933
315.837823129,-256.393,-12.6865,-4.78155,14.9373,-4.94533,6.74886,-4.91513,2.00773,-6.63604,2.29561,-3.40426,4.16682,-1.88109,1.04274,-3.68237,1.13586,-1.37478,6.77164,1.74207,3.40273,-0.0623292
315.861043084,-265.4,-9.46884,-1.34737,19.3892,-4.5336,8.58531,-0.462897,6.98399,-7.138,3.11503,-1.21101,6.31752,-2.28356,3.58481,-0.669571,3.27337,-1.59961,5.36932,1.44558,1.76014,-1.32114
