TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
4.411791383,0.134575,0,1.20888,0.683946,0,0.678379,0.217074,0.155715,0.0528047,0.00672212,1.6746,0.991191
4.458231293,0.0859536,0.212664,0.926087,0,0.0245953,1.33283,0.336367,0.143573,0.00684444,0.221866,1.86472,0.742379
4.504671202,0.0870263,0.203675,0.970312,0.12471,0.0297919,1.15198,0.19035,0.0786178,0.0306451,0.582583,1.41772,0.691626
4.551111111,0.716483,0.299513,1.0626,0.278275,0.363904,0.420054,0.0388608,0.0965395,0.387834,0.655485,1.47171,0.27573
4.597551020,0.891592,0.414542,0.37746,0.967106,0.497825,0.0647836,0.222285,0.794627,0.973286,0.584895,0.603284,0.765457
4.643990930,0.723133,0.385594,0.00278018,0.810263,0.797625,0.103571,0.28714,0.994075,1.02176,0.698231,0.576156,1.04989
4.690430839,0.771196,0.400326,0.00116135,0.878856,0.791437,0.201997,0.219099,0.905662,0.982259,0.678963,0.563217,1.24816
4.736870748,0.883214,0.41725,0.000974326,0.844297,0.876549,0.321362,0.0185031,0.716707,0.958706,0.649721,0.464736,1.33572
4.783310658,0.824819,0.442077,0,0.798639,0.797378,0.30457,0.0280363,0.605706,0.968536,0.79573,0.502179,1.24922
4.829750567,0.188141,0.0148351,1.05838,0.0073567,0.198339,0.76504,0.0380164,0.463911,0.120582,0.416782,1.07881,1.51089
4.876190476,0.173111,0.118689,1.23374,0.0114477,0.00697758,0.970131,0.00107137,0.738244,0.0830735,0.200849,1.43568,1.89689
4.922630385,0.148846,0.108523,1.28463,0.0647422,0.0116052,1.0537,0,0.581746,0.0710979,0.329481,1.36335,1.93827
4.969070295,0.145635,0.0529678,1.32691,0.0615905,0,1.01872,0,0.171928,0.080328,0.590408,1.30242,1.97592
5.015510204,0.133291,0.0123632,1.15532,0.00454062,0.0793282,0.454016,0.849696,0.447676,0.299495,0.487027,1.11087,1.7302
5.061950113,0.519639,0.646889,0.570447,0,0.211351,0.771771,0.875262,0.912632,0.351568,0.20147,0.586823,1.03251
5.108390023,0.0834259,0.528845,0.299961,0.0364548,0.954467,0.771238,0.493615,1.36351,0.862738,0.407255,1.26416,0.420048
