TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
102.678639456,-253.143,-19.3103,20.6884,28.0624,2.60254,5.05458,4.44484,4.34235,-1.87938,6.38214,-1.81727,4.06883,-1.68526,2.18767,1.98389,3.10726,2.07343,3.22969,3.76417,3.28837,1.50394
102.701859410,-278.427,-4.9449,22.2243,23.0296,4.00385,6.33835,6.14407,3.53083,-0.867892,6.00179,1.31137,3.13268,-1.43031,1.68744,0.32646,1.08416,2.27895,5.2236,7.2568,4.09124,1.43141
102.725079365,-243.042,26.0929,4.91174,7.94068,1.77591,3.37442,0.89912,1.52371,-0.210586,0.452115,-1.11303,-1.24222,-1.75835,-1.09949,-0.474995,1.10947,1.97471,2.73512,2.69202,1.28403,-0.977057
102.748299320,-262.948,-12.8961,22.0233,15.8063,7.49971,2.46075,4.86277,6.78076,-3.34718,-4.33354,2.51719,-2.04118,-6.18662,-5.29556,-3.39316,3.27406,1.35789,1.41983,0.0747296,-1.75233,4.00736
102.771519274,-294.915,3.64311,18.3524,13.417,8.16147,4.30615,3.30681,3.40503,-2.11488,-0.304768,-0.46789,-4.81242,-3.76612,-2.95724,-3.59705,-0.895024,-1.66485,1.95679,2.09315,0.886485,1.80753
102.794739229,-321.47,12.5041,13.412,9.33827,7.66759,5.63057,3.44781,2.13289,-3.49144,-1.86828,-3.05958,-2.25711,-3.42883,-4.53001,-3.11402,1.46141,-0.406481,4.91497,3.66261,1.00704,2.11744
102.817959184,-339.333,23.5888,9.29024,12.0216,9.61672,8.23138,2.57291,0.473344,-0.430772,-1.68092,-4.86257,-3.84487,-4.2656,-2.10985,-1.18639,0.252289,2.31839,0.520892,2.60244,1.81429,1.46781
102.841179138,-163.393,10.1103,3.86036,5.27267,0.754178,0.0649378,-0.889619,-0.102523,-4.57705,-3.62127,-4.08642,-3.66213,-3.53285,-3.18357,-3.42814,-3.57535,-2.3444,-1.01839,-0.908231,-1.20101,-1.60274
102.864399093,-175.311,12.3846,0.992028,9.9935,1.89011,4.38872,6.26415,5.83302,2.60983,2.06743,-0.555951,0.336565,-1.60971,0.0443176,0.636374,1.11901,-0.147033,-0.594206,-1.67034,-2.5446,-2.05776
102.887619048,-207.811,14.2669,2.74693,10.8412,1.97612,6.59528,5.19167,5.88658,4.99408,4.64995,3.70497,3.1567,1.11073,4.4771,2.52231,1.30021,-0.134354,1.63818,0.794206,-0.187978,0.501759
