TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
254.908662132,0.643955,1.50604,0.000450268,1.82051,0,0.0141681,1.80598,0,2.30121,0.89597,0.055663,0.10463
254.955102041,1.18272,1.05358,0,2.08543,0,0.00430936,1.56833,0.022819,2.72923,0.20985,0,0.033139
255.001541950,1.03685,1.40735,0.00937476,1.96774,0.0204574,0,1.31389,0.0358198,2.62384,0.0448884,0.00925734,0.118497
255.047981859,0.737492,1.84546,0.0509264,1.69228,0.0268424,0.00151637,1.57613,0.0454964,2.38353,0.308556,0.0808007,0.0845652
255.094421769,0.108893,2.48773,0.170156,0.936663,0.0652175,0.358072,1.88666,0.00847529,1.96112,0.6509,0.128239,0.124874
255.140861678,0.141065,2.59339,0.336318,0.0834332,0.121793,0.381094,1.8233,0.00846185,1.77919,0.380176,0,0.188677
255.187301587,0.392104,2.49911,0.278486,0.549026,0.00871929,0.0481013,1.84899,0.0285331,1.66909,0.0625838,0.00120855,0.263347
255.233741497,0.169919,2.59668,0.202912,1.12647,0,0.010758,2.37801,0.218442,1.6017,0.161525,0.0883215,0.176302
255.280181406,0.254137,2.66368,0.180567,1.00397,0,0.00161171,2.48709,0.107915,1.06608,0.528108,0.0622914,0.23038
255.326621315,0.421836,2.58871,0.117169,0.475791,0,0,2.27624,0.0126554,0.776666,0.448945,0.302472,0.560931
255.373061224,0.396488,2.61428,0.00204962,0.229026,0,0,2.55934,0.0635432,0.623701,0.32435,0.40826,0.437505
255.419501134,0.259496,2.54478,0.0734198,0.18261,0,0.108274,2.71814,0.0514006,0.379203,0.42545,0.281041,0.214031
255.465941043,0.285145,2.46684,0.359112,0.19497,0.00515971,0.0437516,2.6473,0.0215732,0.207718,0.937071,0.21589,0.061175
255.512380952,0.278688,1.81729,0.195155,0.329519,0.0535434,0.104476,1.80784,0.0587395,0.423183,0.835114,0.288318,0.129373
255.558820862,0.384117,0.90264,0.221748,0.361736,0.0281478,0.131075,1.4083,0.378826,0.859547,0.676773,0.969702,0.247676
255.605260771,0.602609,0.546729,0.270747,0.396799,0.181864,0.1229,1.4279,0.31822,0.978139,0.615616,0.984395,0.210674
255.651700680,0.970327,0.9187,0.388901,0.495753,0.459572,0.313225,1.16993,0.293218,1.33235,0.372102,0.860841,0.208965
255.698140590,0.998593,1.2268,0.96318,0.501154,0.305499,0.529561,0.993595,0.265098,1.41719,0.192828,0.521242,0.216608
255.744580499,0.936929,1.60882,0.656116,0.237482,0.164884,0.977249,1.12577,0.170772,1.17739,1.09164,0.295888,0.176806
255.791020408,0.696681,2.28914,0.208171,0.429847,0.594216,0.378122,1.05321,0.0073389,0.460626,1.58797,0.077466,0.239361
255.837460317,0.686395,2.04523,0.403213,0.0598707,0.924944,0.197762,0.746223,0.0201102,1.39879,1.08104,0.126794,0.42052
255.883900227,0.473747,1.68835,0.572516,0.0569409,0.953503,0.465949,0.135117,0.0450846,2.09105,0.901757,0.48467,0.121177
255.930340136,0.250004,1.00568,0.00140185,0.097083,0.567568,0.0766477,0.000223326,0.43185,2.86291,0.646554,0.364164,0.208208
255.976780045,0,0.286515,0.135283,0.88219,0.63435,0.302746,0,0.698744,3.53421,0.334862,0.189625,0.163736
256.023219955,0,0.145137,0.171144,1.11674,0.588415,0.317865,0.01498,0.695314,3.91624,0.185582,0,0.402554
256.069659864,0.115029,0.175481,0.190265,1.2595,0.482202,0.352115,0.0130872,0.526595,3.94509,0.0633147,0,0.283686
256.116099773,0.280831,0.226509,0.150627,1.26001,0.277725,0.336266,0.0271085,0.242821,3.96756,0.0457854,0.000407624,0.154862
256.162539683,0.401254,1.03014,0.080135,0.728553,0,0.259083,0.0684223,0,3.68623,0.0259446,0.0420586,0.11882
256.208979592,0.552377,1.45911,0.0768503,0.666868,0.0266486,0.273777,0.185169,0,3.31401,0.0221737,0.0883951,0.154781
256.255419501,0.535766,1.56895,0.198743,0.688721,0.0736759,0.0603799,0.209318,0,2.9793,0.0484837,0.107937,0.286628
256.301859410,0.483441,1.02817,0,0.691901,0.0231058,0.0502812,0.560085,0.021649,3.27326,0.0168277,0.149973,0.524608
256.348299320,0.251526,0.0632147,0.000218342,0.730638,0.939753,0.157535,0.0753583,0.0517748,4.02389,0.651768,0.00380366,0.557595
256.394739229,0.213182,0.344555,0,0.700011,1.84591,0.15383,0.0457705,0.0449799,3.78624,0.744297,0.00204569,0.336538
256.441179138,0.159853,0.382809,0.115865,0.712859,2.38657,0.035218,0.125462,0,3.59756,0.819663,0,0.211905
256.487619048,0.0581805,0.472036,0.118167,0.642846,2.62479,0.159006,0.304537,0.00131416,3.02794,1.21368,0.172937,0.0175055
256.534058957,0.13447,0.359667,0.162571,0.599366,2.35236,0.149378,0.340184,0.148017,2.35304,1.82284,0.431452,0.049197
256.580498866,0.285614,0.246776,0.165843,0.589278,2.04047,0.0970008,0.207269,0.314335,2.30462,2.24045,0.60492,0.0627905
256.626938776,0.331182,0.20954,0.136132,0.505415,2.15769,0.0164252,0.0406218,0.289384,2.70724,1.75082,0.52641,0.104452
256.673378685,0.475489,0.178574,0.141073,1.34628,1.71317,0,0.0673879,0.107107,2.88085,1.43302,0.0648361,0.265353
256.719818594,0.900507,0.186998,0.0866309,1.47114,1.35441,0.00174197,0.0790407,0.157715,2.63104,1.2843,0.0743336,0.311169
256.766258503,1.1076,0.381642,0.0364625,1.23116,1.51564,0.0187386,0.224428,0.294804,1.84489,2.03512,0.00294039,0.192362
256.812698413,1.02222,0.43299,0.0818077,1.0905,1.69533,0.0035952,0.0916543,0.207162,1.13292,2.8479,0.0708506,0.162818
256.859138322,0.728186,0.399129,0.116775,1.2381,1.7235,0.132847,0.0623974,0.141643,1.52175,2.66171,0.0262773,0.0381507
256.905578231,0.317373,0.328433,0.18293,1.17986,1.93715,0.159123,0.079625,0.503798,1.87576,1.8556,0.168101,0.0386065
256.952018141,0.149601,0.87623,0.119927,0.591912,2.07401,0.224228,0.179036,0.554764,1.81865,1.33846,0.220641,0.162917
256.998458050,0.190755,0.711607,0.148894,0.676538,1.58995,0.229289,0.269609,0.277736,1.80656,1.42182,0.264583,0.419436
257.044897959,0.246379,0.647384,0.331313,0.561258,1.54516,0.121669,0.65582,0.000188597,1.81502,1.97509,0.611883,0.240698
