TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
1.439637188,0.185647,0.048649,0.179541,0.0549155,2.24505,0.289645,0.536522,0.275783,1.13401,0.586963,0.469294,2.36215
1.486077098,0.65387,0.286817,0.150346,0.0837041,1.44235,0.281941,0.281256,0.322198,0.977619,0.957178,0.291143,2.06728
1.532517007,0.960352,0.375451,0.287151,0.18304,0.78048,0.479021,0.210224,0.60475,0.919805,0.803684,0.282156,1.82841
1.578956916,1.21749,0.234682,0.382479,0.399569,0.81601,0.441005,0.451882,0.656542,0.784853,0.548967,0.258126,1.89439
1.625396825,1.21505,0.220688,0.698447,0.272778,1.32786,0.0274294,0.676644,0.360403,0.915387,0.258529,0.30951,1.95878
1.671836735,0.435328,0.189426,0.708853,0.529111,2.05899,0.0080621,0.706243,0.1126,1.8759,0,0.0212759,2.67641
1.718276644,0.209641,0.362458,0.526283,0.652131,2.17588,0,0.794838,0.377866,1.27407,0.00676646,0.132116,3.02331
1.764716553,0.0601143,0.131536,0.364516,0.616123,2.52013,0.0132227,0.859241,0.0971903,1.47856,0.119867,0.132918,3.05619
1.811156463,0.232828,0.137031,0.419022,0.579696,1.25292,0.0219825,1.26023,0.149906,1.7331,0.197196,0.363581,2.69556
1.857596372,0.307472,0.301445,0.981287,0.45936,0.141241,0.360636,0.269999,0.535803,1.88804,0.80406,0.234784,1.24609
1.904036281,0.348269,0.489697,1.05002,0.825072,0.145719,0.391428,0.696394,0.470715,1.69701,0.851648,0.0366114,1.16016
1.950476190,0.293474,0.468334,0.869905,1.23874,0.0250485,0.296891,1.02671,0.332069,1.54907,0.654684,0.0876564,1.84281
1.996916100,0.220177,0.330024,0.569724,1.4896,0.848108,0.293139,1.83961,0.21406,1.15354,0.623016,0.0742153,1.93212
2.043356009,0.291086,0.384022,0.283979,1.56347,1.4063,0.199841,1.68268,0.217571,0.741683,0.520521,0.00845527,2.38484
2.089795918,0.3077,0.306369,0.128961,1.48161,1.77026,0.0470955,1.17076,0.205285,0.533181,0.375058,0.0642135,2.55028
2.136235828,0.222961,0.344434,0.0761103,1.03433,1.79153,0.112708,1.20596,0.133158,0.594895,0.280288,0.0753178,2.45735
2.182675737,0.0530319,0.552361,0.0191339,1.08308,1.77219,0.0876349,1.17205,0.136829,0.593291,0.346949,0.111968,2.39567
2.229115646,0,0.287577,0.205651,0.999806,1.69049,0.108863,0.986036,0,0.773802,0.473733,0.0114797,2.73935
2.275555556,0.215426,0.243875,0.195544,0.142794,2.07727,0.575881,0.429284,0.5846,1.18592,0.172662,0.26166,1.82262
2.321995465,0.593183,0.316215,0.214119,0.0390966,1.56099,0.558706,0.00612333,0.852498,1.58478,0.298467,0.302683,0.493284
2.368435374,0.529355,0.688558,0.45324,0.0430934,1.21926,0.980231,0.00342142,0.685829,1.7514,0.216238,0.154389,0.569541
2.414875283,0.649212,0.898812,0.67813,0.0952516,1.06328,0.905567,0.135482,0.617877,1.78803,0.102937,0.0889114,0.652827
2.461315193,0.863893,1.04181,0.788744,0.174841,1.002,0.432855,0.178358,0.646082,1.66435,0.0430952,0.0196069,0.879063
2.507755102,0.247717,1.66618,0.521548,0.183908,0.951808,0.771715,0.22292,0.650441,1.54867,0,0.436934,0.807611
2.554195011,0.191906,1.36032,0.665753,0.597229,0.125111,0.891319,0.47691,0.864365,0.693005,0.620111,0.823645,0.72053
2.600634921,0.163745,1.02679,0.775234,1.34621,0.125471,0.699838,0.240887,0.760988,0.662024,0.18797,2.60206,0.226538
2.647074830,0.0198919,0.599269,0.638768,1.81308,0.321532,0.893535,0.0854479,0.716243,0.526802,0.128384,3.29404,0.154641
2.693514739,0,0.224944,0.314417,2.28178,0.0809195,1.04066,0.0601976,0.357125,0.303982,0.200988,3.26876,0.0268626
2.739954649,0,0.0638274,0.355821,2.59017,0.0720592,1.02364,0.0302354,0.155228,0.172969,0,3.47074,0.136534
2.786394558,0.0865249,0.150463,0.421242,2.62524,0.238187,0.840621,0.0934936,0.0842546,0.205244,0.231845,3.55104,0.162367
2.832834467,0.0683318,0.171685,0.255491,1.87657,0.20672,0.537163,0.443204,0.433673,0.789463,0.660328,3.25088,0.31928
2.879274376,0.104402,0.186251,0.473263,0.926947,0.00640849,0.832589,0.593952,0.53871,1.53521,0.761962,1.97455,0.465574
2.925714286,0.204138,0.309521,0.419766,0.945699,0.0410807,0.231594,0.661393,0.536442,1.48498,0.470462,2.73709,0.399361
2.972154195,0.865529,0.429686,0.0927939,2.50185,0.138203,0.00276202,0.737382,0.721687,0.811322,0.126124,1.98472,0.144223
3.018594104,1.19222,0.373135,0.192863,2.78529,0.0865082,0,0.312764,0.672149,2.44797,0.00699342,1.21699,0.116744
3.065034014,0.964577,0.339801,0.132721,2.61553,0.0172109,0.00407358,0.181159,0.544838,3.06843,0.0064294,0.900508,0.152521
3.111473923,0.595991,0.278884,0.204757,2.57814,0.0106478,0.00869165,0.0701567,0.581289,3.35608,0.00626496,0.962032,0.137738
3.157913832,0.567091,0.225083,0.0104723,2.49272,0,0.0113182,0.0881562,0.444475,3.65868,0.0704989,0.860061,0.260536
3.204353741,0.374249,0.155335,0.0513761,2.54153,0.0191667,0.013922,0.11082,0.391405,3.63057,0.145838,1.02607,0.313252
3.250793651,0.342258,0.324011,0.183904,2.25217,0.159948,0,0.0623206,0.357803,3.21996,0.245866,0.608441,0.716224
3.297233560,0.237584,0.770759,0.13597,2.19552,0.034725,0.111546,0.0587334,0.899366,2.5899,0.298474,0.088052,0.959537
3.343673469,0.257358,0.981842,0.318452,1.87108,0.0240333,0.198858,0.0517904,1.28257,2.10756,0.172142,3.12707e-06,1.02074
3.390113379,0.33378,1.08977,0.250139,1.92282,0.0417074,0.24846,0.0388918,1.40864,1.91086,0.105072,0,0.954477
3.436553288,0.338012,0.871039,0.177794,2.27973,0.112961,0.301574,0.0119297,0.988545,2.43004,0.0495658,0.0687272,0.719218
3.482993197,0.682833,0.249461,0.276253,2.27882,0.207203,0.230822,0.0133918,0.346236,3.41001,0.00585033,0.531898,0.156659
3.529433107,0.662927,0.313632,0.343844,2.4432,0,0.0358244,0.0115782,0.185113,3.51262,0.00552568,0.65256,0.400939
3.575873016,0.290031,0.360698,0.14375,2.63072,0.00661036,0.0643546,0.040403,0.635017,3.55435,0.035463,0.964432,0.162431
3.622312925,1.03431,0.21365,0.277085,2.23993,0,0.0253819,0.0854288,0.38216,2.30128,0.538694,0.870118,0.584557
3.668752834,1.23612,0.518869,0.0542146,0.657636,0.421821,0.504151,0.151781,0.557687,1.65036,1.18069,0.646143,0.436047
3.715192744,1.09031,0.757145,0.00133558,1.06915,0.0938959,0.864538,0.322851,0.888535,1.62053,1.62861,0.20369,0.266311
3.761632653,1.00891,0.751363,0.0569198,1.97594,0.0778171,0.813814,0.235208,0.952301,1.77806,1.45815,0.183372,0.222074
3.808072562,1.00263,0.736486,0.146908,2.52704,0.100375,0.4637,0.101843,0.810973,2.00126,0.94472,0.593579,0.167173
3.854512472,0.868058,0.681871,0.186324,2.63956,0.114855,0.222094,0.0401432,0.690216,2.35464,0.398126,0.977231,0.0874147
3.900952381,0.687194,0.492605,0.226111,2.5189,0.102681,0.224614,0.0407782,0.696297,2.59673,0.134678,1.20477,0.106965
3.947392290,0.576617,0.350081,0.196399,2.67848,0,0.0933956,0.0677386,0.566756,2.70923,0.0205221,1.19068,0.154354
3.993832200,0.783481,0.283564,0,2.74205,0,0,0.087713,0.321305,2.97818,0.176637,1.07196,0.141334
4.040272109,0.795981,0.433529,0.0424002,2.61572,0.0011868,0,0.260312,0.349105,2.79356,0.111891,1.00309,0
4.086712018,0.441007,0.133778,0.00152214,1.50275,0.144213,0.0508076,0.444927,0.641447,2.44763,0.367254,0.240447,0.752711
4.133151927,0.363457,0.470239,0.000978713,0.550181,0.50405,0.0749469,0.371155,1.1193,1.84521,0.621512,0.207829,1.18796
4.179591837,0.406529,0.767233,0.219005,0.378631,0.623601,0.163713,0.234805,1.06413,1.48483,0.627368,0.164826,1.16194
4.226031746,0.387407,0.910226,0.26958,0.25305,0.633421,0.154384,0.303821,1.14329,1.37767,0.634251,0.0716121,1.08866
4.272471655,0.450767,1.00245,0.319453,0.226196,0.530562,0.195426,0.365478,1.10978,1.34237,0.638158,0.0289703,1.08678
4.318911565,0.336002,0.836451,1.02319,0.306182,0.905317,0.23848,0.413198,0.343634,1.19521,0.447154,0.134563,0.796827
4.365351474,0.357351,0.43736,1.80084,1.05324,0.344933,0.543546,0.182425,0.515643,1.97971,0.00136365,0.292869,0.867639
4.411791383,0.494734,0.282091,1.39351,1.83843,0.171,0.19045,0.0502961,0.391963,2.34032,0.0899285,0.605618,0.79826
4.458231293,0.254093,0.0809534,0.89088,2.46178,0.131127,0.128811,0.27184,0.242279,2.98187,0.17364,0.71283,0.514359
4.504671202,0.0881997,0.0266982,0.289505,2.82603,0.123095,0.0595793,0.333815,0.158941,3.18621,0.00091461,1.11608,0.441337
4.551111111,0,0.023649,0.0249318,2.88542,0,0.0469026,0.241407,0.346242,3.32734,0.0454744,1.14887,0.217699
4.597551020,0.170209,0.112686,0.106907,2.90714,0.211935,0.027609,0.11588,0.304895,3.08135,0.383542,0.937173,0.261666
4.643990930,0.434763,0.118039,0.133324,2.88006,0.0220767,0,0.148912,0.563185,2.63204,0.637135,0.362756,0.339965
4.690430839,0.639096,0.18822,0.292558,2.2968,0,0.0391709,0.399922,0.709232,2.67736,0.470799,0.141735,0.459839
4.736870748,0.542325,0.249748,0.369855,2.31726,0,0.137928,0.735696,0.579252,2.74345,0.403912,0.0163352,0.194563
4.783310658,0.406643,0.408736,0.286301,0.957136,1.21418,0.557373,1.37185,0.291993,2.32669,0.433058,0,1.24697
4.829750567,0.16723,0.418173,0.217554,0.227964,2.4746,0.162656,1.13435,0.177541,1.32605,0.323642,0.0283409,2.49383
4.876190476,0.149647,0.34536,0.10149,0.177831,2.96558,0.00509408,1.12547,0.00410885,0.903779,0.264026,0.118354,2.73864
4.922630385,0.0052608,0.193578,0.067941,0.258119,3.28262,0.0044081,1.17323,0.0638779,0.920378,0.239939,0.147944,2.62999
4.969070295,0.0859826,0.196992,0.129297,0.222548,2.99075,0.00432772,1.12878,0.0314919,0.733848,0.276418,0.105727,2.78885
5.015510204,0.112923,0.168375,0.0737412,0.282785,2.96,0.00914631,1.23258,0.0344654,0.909676,0.450504,0.39883,2.86623
5.061950113,0.0540514,0.126435,0.0873723,0.226241,2.37281,0.180044,0.990278,0.481607,1.17576,0.668593,0.227,2.7425
5.108390023,0.0878267,0.141489,0.145302,0.322367,1.74217,0.214822,0.703461,1.07712,1.05309,0.751475,0,2.51786
5.154829932,0.145113,0.28769,0.286536,0.338378,0.871039,0.101243,0.364898,1.41838,1.01953,0.759601,0,2.43433
5.201269841,0.2666,0.388289,0.517625,0.4419,0.867927,0.00415112,0.335524,1.39792,0.850459,0.948799,0,2.43136
5.247709751,0.327919,0.217625,0.941599,0.330874,1.56903,0.00142428,0.425056,0.750509,0.418655,1.07189,0,2.69405
5.294149660,0.235353,0.186439,1.05455,0.571616,1.95336,0,0.864411,0.240226,0.998944,0,0.188328,2.90257
5.340589569,0.142764,0.151973,0.925853,0.291981,2.15078,0.00267935,1.16193,0.0320739,1.30806,0.0154048,0.251271,2.82467
5.387029478,0.0315304,0.151612,0.613753,0.548375,2.49228,0.0303354,1.30532,0.0187051,1.29142,0.0160331,0.141274,2.70612
5.433469388,0.810725,0.137146,0.524643,0.152499,0.589631,0.292644,1.07317,0.473499,1.28671,0.473882,0.42641,2.01999
5.479909297,0.885847,0.284966,0.489765,0.420163,0.147421,0.794926,0.420354,0.177574,1.30918,0.425444,0.280536,1.25823
5.526349206,0.639536,0.357663,0.332357,0.594103,0.00875866,1.00514,0.949119,0.161619,1.14238,0.476053,0.00264864,1.60258
5.572789116,0.674091,0.307087,0.40436,0.774486,0.0100013,0.830689,1.25704,0.136924,1.1273,0.368986,0.00215104,1.84787
5.619229025,0.685324,0.364468,0.422276,0.429361,0.51913,0.440021,1.45479,0.173898,1.13783,0.257934,0.00200677,2.37349
5.665668934,0.401453,0.409107,0.376122,0.23353,1.45928,0.269793,1.46215,0.120892,0.882486,0.238051,0.000897603,2.72982
5.712108844,0.199435,0.224105,0.362061,0.343614,1.91082,0.122081,1.45698,0.0437422,0.530957,0.236144,0.0113738,2.9461
5.758548753,0.128728,0.107853,0.227817,0.186709,2.04121,0.188111,1.5237,0.0264736,0.434863,0.404978,0.0840404,2.462
5.804988662,0.0236345,0.202047,0.220301,0.304864,1.90116,0.210114,1.4575,0.0393895,0.402406,0.487616,0.125007,2.46179
5.851428571,0.0697477,0.295393,0.247066,0.1515,2.04415,0.190042,1.34242,0.00163066,0.194785,0.447114,0.00170652,2.5378
5.897868481,0.465922,0.0372653,0.174905,0.598256,1.78967,0.0715479,0.757448,1.1641,0.496612,0.0376839,0.0697255,2.30873
5.944308390,0.389034,0.114179,0.303929,0.586273,0.75203,0.303483,0.0183202,1.40209,1.3467,0.168717,0.00413179,1.91356
5.990748299,0.328868,0.135918,0.420381,0.646557,0.408053,0.429779,0.155383,1.38136,1.75738,0.209025,0,1.60559
6.037188209,0.315373,0.229336,0.551659,0.706689,0.20405,0.306898,0.385593,1.46134,1.81906,0.36219,0,1.14255
6.083628118,0.423281,0.196037,0.554882,0.700016,0.221166,0.265751,0.283321,1.60373,1.77465,0.344378,0,1.16348
6.130068027,0.18425,0.287719,0.150667,0.456801,0.215044,0.703785,0.524003,0.886181,1.87948,1.45126,0.331547,0.759981
6.176507937,0.437141,0.332945,0.445967,0.976269,0.151169,0.422348,0.606773,0.49264,1.16721,1.43263,1.14292,0.433985
6.222947846,0.277678,0.283787,0.341928,1.84723,0.0996579,0.443083,0.3326,0.451953,0.827072,1.1224,2.0092,0.441831
6.269387755,0.108365,0.189062,0.114688,2.59531,0.104384,0.578577,0.189687,0.40378,0.555986,0.965689,2.49858,0.31196
6.315827664,0.0634011,0.102608,0.257993,3.0818,0.0863301,0.577094,0.0991499,0.310703,0.335117,0.646482,2.74868,0.118045
6.362267574,0.0794924,0.100324,0.327914,3.27479,0.0255847,0.581072,0.23114,0.329632,0.0801587,0.372283,2.86719,0.0662345
6.408707483,0.103636,0.171977,0.361971,3.04817,0.012803,0.158105,0.27673,0.516438,0.116503,0.529571,2.62073,0.284703
6.455147392,0.16154,0.370849,0.344082,2.46908,0.0166998,0.154958,0.211037,0.692114,0.868646,0.798565,2.23607,0.356755
6.501587302,0.189709,0.362143,0.527436,1.85369,0,0.290283,0.310532,0.627795,1.24465,0.722538,1.68587,0.590823
6.548027211,0.170755,0.424081,0.348142,2.11236,0,0,0.488755,0.548437,0.941289,0.444142,2.45894,0.390485
6.594467120,0.164996,0.319136,0.418829,2.99247,0.0780872,0.137218,0.303902,0.45893,0.376106,0.180799,2.57722,0.127741
6.640907029,0.223269,0.670429,0.416158,2.76997,0.0893614,0.302934,0.0527109,0.280334,0.38077,0.305118,2.44934,0.150565
6.687346939,0.230324,0.701353,0.312397,2.70963,0.0399161,0.283541,0.0523445,0.231678,0.656398,0.630275,2.22976,0.220139
6.733786848,0.0567299,0.509773,0.22248,3.04901,0.10982,0.313558,0.108796,0.695846,0.533331,0.450852,2.20148,0.135014
6.780226757,0.800769,0.445521,0.133802,1.57023,0.546978,0.0682884,0.550174,0.498892,1.41141,0.306955,1.78151,0.50817
6.826666667,0.450217,0.262205,0.0896925,0.323637,1.64818,0.103271,0.848852,0.341924,1.67887,0.316379,0.925814,0.943211
6.873106576,0.306468,0.272059,0.114794,0.195287,2.10431,0.0464678,0.502859,0.314508,1.42689,0.350403,0.329331,2.07385
6.919546485,0.361158,0.359423,0.0940345,0.382897,2.85032,0.0418317,0.32061,0.33463,1.03903,0.469376,0.0652458,2.61993
6.965986395,0.349094,0.385209,0.166923,0.446289,3.25448,0.0344679,0.374951,0.290148,0.741934,0.399437,0.0116825,2.83938
7.012426304,0.290236,0.351333,0.185943,0.501206,3.40329,0.0215401,0.574304,0.241045,0.467822,0.361219,0,2.93281
7.058866213,0.212167,0.191032,0.374285,0.489912,3.0717,0,0.669189,0.0640948,0.375984,0.263932,0.0978317,2.79428
7.105306122,0.171721,0.824783,0.344197,0.375692,2.56966,0,0.677666,0.366233,0.338476,0.142763,0.213865,2.43686
7.151746032,0.0218399,2.06393,0.0478896,0.38872,1.83298,0.190768,0.821784,0.746285,0.530248,0.240647,0.153699,2.05857
7.198185941,0.0106332,2.53288,0.00138604,0.438727,0.896041,0.475436,1.56273,0.451507,0.879102,0.442455,0.0742695,1.2689
7.244625850,0,2.63896,0.0819192,0.32591,0.484464,0.629756,1.99802,0.17175,1.30362,0.370689,0.103773,0.921484
7.291065760,0.10627,2.36174,0.0539435,1.27775,0.0404846,0.533,1.61503,0.484011,1.479,0.305451,0.554755,0.753389
7.337505669,0.418178,0.865969,0.172896,2.88028,0.0262242,0.265475,0.94849,0.834211,1.57848,0.489995,1.10275,0.557518
7.383945578,0.672246,0.229035,0.0924059,3.31218,0.0282433,0.182161,0.521906,0.670597,1.89147,0.463489,1.59426,0.376121
7.430385488,0.571344,0.317352,0.171644,3.42696,0.0455863,0.159137,0.141925,0.552905,2.03773,0.319644,1.75405,0.249239
7.476825397,0.410017,0.373202,0.212031,3.37396,0.0532607,0.182051,0.0533838,0.479897,2.18192,0.111536,1.75197,0.0746285
7.523265306,0.367186,0.380628,0.207649,3.2093,0.0477124,0.185641,0.0181222,0.475477,2.30052,0.0344408,1.72972,0.125553
7.569705215,0.264896,0.26991,0.166544,3.09067,0.0022864,0.106981,0.00706999,0.674905,2.54825,0.00392542,1.61392,0.326132
7.616145125,0.261358,0.146774,0.0452782,2.82636,0,0.0675913,0.0212593,0.527951,2.86376,0.110021,1.39085,0.391815
7.662585034,0.0736853,0.0882509,0.224483,2.60334,0.0335763,0,0.184518,0.445063,2.28686,0.247587,1.39472,0.170866
7.709024943,0.00743951,0.126423,0.531094,1.74525,0.0574005,0.16792,0.0733522,0.66388,2.49298,0.559158,0.256122,0.611842
7.755464853,0.0110837,0.122745,0.401458,1.00955,0.177801,0.308579,0.102218,0.730638,1.94917,0.724767,0.223479,0.869636
7.801904762,0.0637664,0.220024,0.320268,0.878009,0.227433,0.414699,0.310737,0.809704,1.50421,0.621377,0.26958,0.829395
7.848344671,0.166421,0.247103,0.404208,0.862565,0.42298,0.430502,0.269759,0.873139,1.46238,0.490756,0.165058,0.894472
7.894784580,0.419885,0.275724,0.29826,1.09792,0.281167,0.304537,0.349307,0.934496,1.4323,0.419785,0.13279,1.06668
7.941224490,1.28888,0.772944,0.184708,1.28907,0.744622,0.908463,0.385822,0.503949,0.812996,0.376657,0.0332516,0.371501
7.987664399,1.21139,0.832668,0.154947,1.74068,0.867445,0.723309,0.141386,0.390256,0.883398,0.0341608,0.504549,0.154666
8.034104308,0.911746,0.811618,0.0278286,1.80778,0.830074,0.534492,0.0639265,0.472668,1.66568,0.061407,0.738444,0.220582
8.080544218,0.539609,0.708483,0.116406,2.47987,0.727359,0.50855,0.0176455,0.717344,2.19536,0.0133257,0.559507,0.136292
8.126984127,0.490734,0.207399,0.108133,2.93154,0.332206,0.0995634,0.01321,0.367672,2.99025,0.00202471,0.628524,0.223109
8.173424036,0.163056,0.0551405,0.000533576,2.77423,0.229464,0.0102836,0.0938512,0.193874,3.41244,0.00202818,0.727793,0.310207
8.219863946,0.295216,0.143663,0.0953991,2.58589,0.138334,0.0284192,0.200249,0.316118,3.1664,0.407985,0.362984,0.336145
8.266303855,0.413561,0.250231,0.126697,2.49837,0.0157282,0,0.257642,0.446575,2.77765,0.518253,0.339622,0.387413
8.312743764,0.421769,0.268674,0.131307,2.41982,0,0.00526353,0.465104,0.61085,2.66489,0.439337,0.16518,0.387058
8.359183673,0.201519,0.201021,0.14112,2.33868,0.0177098,0.157691,0.43098,0.829692,2.62437,0.371645,0,0.664061
8.405623583,0.200628,0.231161,0.463527,1.02587,1.11393,0.388103,0.0977919,0.213377,2.07247,0.292631,0.0136146,2.62599
8.452063492,0.200152,0.235804,0.261729,0.219452,2.91874,0.0564391,0.358095,0.0690409,0.899794,0.265805,0.128264,2.80328
8.498503401,0.203045,0.114174,0.150423,0.114505,3.22927,0.00418437,0.444907,0.00893642,0.69261,0.316271,0.197904,2.9782
8.544943311,0.0772442,0.137519,0.0889342,0.198151,3.36318,0.00981471,0.627013,0.0979036,0.510525,0.350355,0.0585042,2.92456
8.591383220,0.000319314,0.197753,0.0903359,0.230834,3.37913,0.0313636,0.659651,0.00243027,0.578457,0.306752,0.0669479,2.91608
8.637823129,0.0753338,0.207195,0.0369267,0.011625,3.08162,0.126591,0.403767,0.510162,0.544581,0.459801,0.427016,2.56854
8.684263039,0.265177,0.186214,0.0606873,0.0750994,2.30432,0.502577,0.360955,0.664718,0.765346,0.504847,0.234245,2.64858
8.730702948,0.351754,0.373562,0.165649,0.138692,1.93904,0.482001,0.300528,1.07467,0.86217,0.43729,0.216065,2.36541
8.777142857,0.493883,0.478314,0.253788,0.117384,1.91432,0.310585,0.196516,1.39809,0.793756,0.336673,0.191594,1.83293
8.823582766,0.621055,0.476796,0.365439,0.104331,2.80639,0,0.0310771,1.44411,0.389492,0.266072,0.222909,1.73851
8.870022676,0.47327,0.280836,0.205468,0.110325,3.33029,0,0.0360619,0.802723,0.529574,0.0664414,0.166467,2.381
8.916462585,0.21364,0.178759,0.69087,0.416213,2.97932,0.0264525,0,0.393848,1.32255,0,0.255458,2.65312
8.962902494,0.178446,0.18418,0.645688,0.370762,3.10084,0.0147138,0.0670597,0.192127,1.08484,0.0673448,0.282251,2.65351
9.009342404,0.0991049,0.0855492,0.378577,0.476671,3.00073,0.00774422,0.190813,0.00912733,1.17955,0.152122,0.271026,2.79968
9.055782313,0.0627647,0.130597,0.2212,0.551075,0.177595,0.307988,0.0357538,0.91599,1.42863,0.62507,0.218631,2.51836
9.102222222,0.125649,0.187447,0.199292,0.589732,0.508699,0.523702,0.595634,0.537899,1.289,0.742669,0.347116,1.67526
9.148662132,0.205879,0.260489,0.182677,1.02664,0.625037,0.539415,0.715232,0.416369,1.07349,0.748026,0.0816191,1.97437
9.195102041,0.241269,0.332245,0.144985,0.961378,1.0596,0.496576,0.884651,0.290078,0.987654,0.48595,0.0334663,2.77186
9.241541950,0.239633,0.460122,0.126589,0.840457,1.46214,0.318896,1.22144,0.314947,0.916328,0.27813,0.00059218,2.96651
9.287981859,0.257532,0.423181,0.192308,0.581469,1.98701,0.217334,1.36611,0.260598,0.798015,0.18533,0.0304451,2.86168
9.334421769,0.302486,0.402994,0.317379,0.335767,2.12872,0.131671,1.48556,0.139464,0.62096,0.158177,0.0296357,2.85475
9.380861678,0.097004,0.283148,0.280626,0.40812,2.12339,0.198535,1.52676,0.0602076,0.566902,0.175266,0.0849244,2.8387
9.427301587,0,0.169058,0.246311,0.688424,1.91782,0.200574,1.40924,0.0385741,0.699121,0.19883,0.0749944,2.83836
9.473741497,0,0.166324,0.238425,0.871797,1.97762,0.567406,1.1906,0.823538,0.43805,0.0498721,0.010991,2.15327
9.520181406,0.352431,0.126948,0.1945,0.48423,1.13633,0.416329,0.804106,1.38692,0.988684,0.019478,0.108537,1.04852
9.566621315,0.706689,0.116741,0.240824,0.379628,0.562316,0.452078,0.914569,1.41142,1.36617,0.111702,0.287643,0.82911
9.613061224,0.591414,0.189845,0.292582,0.391937,0.380284,0.496045,0.809126,1.42045,1.24689,0.198529,0.332378,1.02249
